month,department,line_type,product_line,category,subcategory,counterparty,invoice_id,amount,budget,variance,is_over_budget,spend_to_budget_ratio,headcount,role,notes,days_past_due,aging_bucket,state,dept_total_opex,company_ebitda
2025-01-01,G&A,expense,N/A,other,Other,OfficeDepot,E-202501-OT-029,743.16,712.71,30.45,True,1.043,8,N/A,G&A other line,,,New York,130894.81,-1832943.2564000003
2025-01-01,G&A,expense,N/A,other,Other,WeWork,E-202501-OT-020,726.87,705.05,21.82,True,1.031,8,N/A,G&A other line,,,New Jersey,130894.81,-1832943.2564000003
2025-01-01,G&A,expense,N/A,other,Other,FedEx,E-202501-OT-006,710.87,699.98,10.89,True,1.016,8,N/A,G&A other line,,,Maryland,130894.81,-1832943.2564000003
2025-01-01,G&A,expense,N/A,other,Other,UPS,E-202501-OT-039,677.13,658.76,18.37,True,1.028,8,N/A,G&A other line,,,California,130894.81,-1832943.2564000003
2025-01-01,G&A,expense,N/A,other,Other,FedEx,E-202501-OT-036,676.71,652.02,24.69,True,1.038,8,N/A,G&A other line,12.0,0-30,Texas,130894.81,-1832943.2564000003
2025-01-01,G&A,expense,N/A,other,Other,Staples,E-202501-OT-055,555.79,530.05,25.74,True,1.049,8,N/A,G&A other line,,,Michigan,130894.81,-1832943.2564000003
2025-01-01,G&A,expense,N/A,other,Other,Staples,E-202501-OT-085,539.11,494.27,44.84,True,1.091,8,N/A,G&A other line,15.0,0-30,Massachusetts,130894.81,-1832943.2564000003
2025-01-01,G&A,expense,N/A,other,Other,LegalCo,E-202501-OT-022,512.28,495.94,16.34,True,1.033,8,N/A,G&A other line,,,Ohio,130894.81,-1832943.2564000003
2025-01-01,G&A,expense,N/A,other,Other,OfficeDepot,E-202501-OT-071,484.25,472.75,11.5,True,1.024,8,N/A,G&A other line,,,New York,130894.81,-1832943.2564000003
2025-01-01,G&A,expense,N/A,other,Other,WeWork,E-202501-OT-038,477.42,439.79,37.63,True,1.086,8,N/A,G&A other line,,,Utah,130894.81,-1832943.2564000003
2025-01-01,G&A,expense,N/A,other,Other,LegalCo,E-202501-OT-046,476.17,438.61,37.56,True,1.086,8,N/A,G&A other line,,,California,130894.81,-1832943.2564000003
2025-01-01,G&A,expense,N/A,other,Other,UPS,E-202501-OT-105,459.88,448.22,11.66,True,1.026,8,N/A,G&A other line,,,New Jersey,130894.81,-1832943.2564000003
2025-01-01,G&A,expense,N/A,other,Other,OfficeDepot,E-202501-OT-065,452.62,447.53,5.09,True,1.011,8,N/A,G&A other line,,,California,130894.81,-1832943.2564000003
2025-01-01,G&A,expense,N/A,other,Other,OfficeDepot,E-202501-OT-047,398.88,392.41,6.47,True,1.016,8,N/A,G&A other line,,,California,130894.81,-1832943.2564000003
2025-01-01,G&A,expense,N/A,other,Other,WeWork,E-202501-OT-044,373.02,352.21,20.81,True,1.059,8,N/A,G&A other line,,,Wyoming,130894.81,-1832943.2564000003
2025-01-01,G&A,expense,N/A,other,Other,Staples,E-202501-OT-067,369.09,356.12,12.97,True,1.036,8,N/A,G&A other line,0.0,0-30,Oregon,130894.81,-1832943.2564000003
2025-01-01,G&A,expense,N/A,other,Other,OfficeDepot,E-202501-OT-095,365.22,349.33,15.89,True,1.045,8,N/A,G&A other line,,,Michigan,130894.81,-1832943.2564000003
2025-01-01,G&A,expense,N/A,other,Other,Staples,E-202501-OT-019,327.19,323.95,3.24,True,1.01,8,N/A,G&A other line,,,New Mexico,130894.81,-1832943.2564000003
2025-01-01,G&A,expense,N/A,other,Other,UPS,E-202501-OT-027,295.32,271.47,23.85,True,1.088,8,N/A,G&A other line,,,Colorado,130894.81,-1832943.2564000003
