month,department,line_type,product_line,category,subcategory,counterparty,invoice_id,amount,budget,variance,is_over_budget,spend_to_budget_ratio,headcount,role,notes,days_past_due,aging_bucket,state,dept_total_opex,company_ebitda
2025-02-01,Sales,expense,N/A,other,Other,OfficeDepot,E-202502-OT-071,2045.26,1981.91,63.35,True,1.032,23,N/A,Sales other line,22.0,0-30,Montana,346333.39,-1587739.4384401243
2025-02-01,Sales,expense,N/A,other,Other,WeWork,E-202502-OT-062,1606.54,1535.74,70.8,True,1.046,23,N/A,Sales other line,32.0,31-60,California,346333.39,-1587739.4384401243
2025-02-01,Sales,expense,N/A,other,Other,WeWork,E-202502-OT-080,1401.56,1323.41,78.15,True,1.059,23,N/A,Sales other line,,,Alabama,346333.39,-1587739.4384401243
2025-02-01,Sales,expense,N/A,other,Other,WeWork,E-202502-OT-008,1341.5,1297.02,44.48,True,1.034,23,N/A,Sales other line,,,Maryland,346333.39,-1587739.4384401243
2025-02-01,Sales,expense,N/A,other,Other,Staples,E-202502-OT-013,1317.32,1233.52,83.8,True,1.068,23,N/A,Sales other line,,,Ohio,346333.39,-1587739.4384401243
2025-02-01,Sales,expense,N/A,other,Other,FedEx,E-202502-OT-078,1244.46,1179.5,64.96,True,1.055,23,N/A,Sales other line,,,California,346333.39,-1587739.4384401243
2025-02-01,Sales,expense,N/A,other,Other,WeWork,E-202502-OT-032,1223.75,1167.41,56.34,True,1.048,23,N/A,Sales other line,,,Virginia,346333.39,-1587739.4384401243
2025-02-01,Sales,expense,N/A,other,Other,Staples,E-202502-OT-025,1178.45,1145.65,32.8,True,1.029,23,N/A,Sales other line,,,New York,346333.39,-1587739.4384401243
2025-02-01,Sales,expense,N/A,other,Other,FedEx,E-202502-OT-048,1036.54,993.38,43.16,True,1.043,23,N/A,Sales other line,,,Massachusetts,346333.39,-1587739.4384401243
2025-02-01,Sales,expense,N/A,other,Other,OfficeDepot,E-202502-OT-017,1018.7,925.58,93.12,True,1.101,23,N/A,Sales other line,6.0,0-30,Oregon,346333.39,-1587739.4384401243
2025-02-01,Sales,expense,N/A,other,Other,UPS,E-202502-OT-033,961.8,895.93,65.87,True,1.074,23,N/A,Sales other line,,,New York,346333.39,-1587739.4384401243
2025-02-01,Sales,expense,N/A,other,Other,OfficeDepot,E-202502-OT-041,898.35,866.78,31.57,True,1.036,23,N/A,Sales other line,12.0,0-30,Illinois,346333.39,-1587739.4384401243
2025-02-01,Sales,expense,N/A,other,Other,Staples,E-202502-OT-055,731.64,707.37,24.27,True,1.034,23,N/A,Sales other line,,,Idaho,346333.39,-1587739.4384401243
2025-02-01,Sales,expense,N/A,other,Other,Staples,E-202502-OT-067,717.24,678.73,38.51,True,1.057,23,N/A,Sales other line,,,New York,346333.39,-1587739.4384401243
2025-02-01,Sales,expense,N/A,other,Other,OfficeDepot,E-202502-OT-065,687.33,648.99,38.34,True,1.059,23,N/A,Sales other line,,,Washington,346333.39,-1587739.4384401243
2025-02-01,Sales,expense,N/A,other,Other,Staples,E-202502-OT-037,682.23,664.64,17.59,True,1.026,23,N/A,Sales other line,19.0,0-30,Missouri,346333.39,-1587739.4384401243
2025-02-01,Sales,expense,N/A,other,Other,UPS,E-202502-OT-015,653.11,604.43,48.68,True,1.081,23,N/A,Sales other line,,,New Jersey,346333.39,-1587739.4384401243
