month,department,line_type,product_line,category,subcategory,counterparty,invoice_id,amount,budget,variance,is_over_budget,spend_to_budget_ratio,headcount,role,notes,days_past_due,aging_bucket,state,dept_total_opex,company_ebitda
2025-02-01,G&A,expense,N/A,other,Other,OfficeDepot,E-202502-OT-029,767.77,734.19,33.58,True,1.046,8,N/A,G&A other line,,,New York,135230.47,-2042146.9568
2025-02-01,G&A,expense,N/A,other,Other,WeWork,E-202502-OT-020,750.95,735.09,15.86,True,1.022,8,N/A,G&A other line,,,New Jersey,135230.47,-2042146.9568
2025-02-01,G&A,expense,N/A,other,Other,FedEx,E-202502-OT-006,734.41,669.84,64.57,True,1.096,8,N/A,G&A other line,,,Maryland,135230.47,-2042146.9568
2025-02-01,G&A,expense,N/A,other,Other,UPS,E-202502-OT-039,699.56,677.54,22.02,True,1.033,8,N/A,G&A other line,45.0,31-60,California,135230.47,-2042146.9568
2025-02-01,G&A,expense,N/A,other,Other,FedEx,E-202502-OT-036,699.12,652.97,46.15,True,1.071,8,N/A,G&A other line,,,Texas,135230.47,-2042146.9568
2025-02-01,G&A,expense,N/A,other,Other,Staples,E-202502-OT-055,574.2,553.71,20.49,True,1.037,8,N/A,G&A other line,,,Michigan,135230.47,-2042146.9568
2025-02-01,G&A,expense,N/A,other,Other,Staples,E-202502-OT-085,556.96,500.36,56.6,True,1.113,8,N/A,G&A other line,,,Massachusetts,135230.47,-2042146.9568
2025-02-01,G&A,expense,N/A,other,Other,LegalCo,E-202502-OT-022,529.24,504.61,24.63,True,1.049,8,N/A,G&A other line,,,Ohio,135230.47,-2042146.9568
2025-02-01,G&A,expense,N/A,other,Other,OfficeDepot,E-202502-OT-071,500.29,472.02,28.27,True,1.06,8,N/A,G&A other line,,,New York,135230.47,-2042146.9568
2025-02-01,G&A,expense,N/A,other,Other,WeWork,E-202502-OT-038,493.24,466.05,27.19,True,1.058,8,N/A,G&A other line,39.0,31-60,Utah,135230.47,-2042146.9568
2025-02-01,G&A,expense,N/A,other,Other,LegalCo,E-202502-OT-046,491.94,470.1,21.84,True,1.046,8,N/A,G&A other line,,,California,135230.47,-2042146.9568
2025-02-01,G&A,expense,N/A,other,Other,UPS,E-202502-OT-105,475.11,470.41,4.7,True,1.01,8,N/A,G&A other line,,,New Jersey,135230.47,-2042146.9568
