month,department,line_type,product_line,category,subcategory,counterparty,invoice_id,amount,budget,variance,is_over_budget,spend_to_budget_ratio,headcount,role,notes,days_past_due,aging_bucket,state,dept_total_opex,company_ebitda
2025-02-01,Operations,expense,N/A,other,Other,OfficeDepot,E-202502-OT-029,75.7,67.77,7.93,True,1.117,0,N/A,Operations other line,,,New York,8000.0,-2042146.9568
2025-02-01,Operations,expense,N/A,other,Other,WeWork,E-202502-OT-020,74.04,70.51,3.53,True,1.05,0,N/A,Operations other line,,,New Jersey,8000.0,-2042146.9568
2025-02-01,Operations,expense,N/A,other,Other,FedEx,E-202502-OT-006,72.41,71.69,0.72,True,1.01,0,N/A,Operations other line,,,Maryland,8000.0,-2042146.9568
2025-02-01,Operations,expense,N/A,other,Other,UPS,E-202502-OT-039,68.97,65.0,3.97,True,1.061,0,N/A,Operations other line,,,California,8000.0,-2042146.9568
2025-02-01,Operations,expense,N/A,other,Other,FedEx,E-202502-OT-036,68.93,66.69,2.24,True,1.034,0,N/A,Operations other line,,,Texas,8000.0,-2042146.9568
2025-02-01,Operations,expense,N/A,other,Other,Staples,E-202502-OT-055,56.61,52.6,4.01,True,1.076,0,N/A,Operations other line,,,Michigan,8000.0,-2042146.9568
2025-02-01,Operations,expense,N/A,other,Other,Staples,E-202502-OT-085,54.91,52.38,2.53,True,1.048,0,N/A,Operations other line,,,Massachusetts,8000.0,-2042146.9568
2025-02-01,Operations,expense,N/A,other,Other,LegalCo,E-202502-OT-022,52.18,49.66,2.52,True,1.051,0,N/A,Operations other line,,,Ohio,8000.0,-2042146.9568
2025-02-01,Operations,expense,N/A,other,Other,OfficeDepot,E-202502-OT-071,49.33,48.74,0.59,True,1.012,0,N/A,Operations other line,19.0,0-30,New York,8000.0,-2042146.9568
2025-02-01,Operations,expense,N/A,other,Other,WeWork,E-202502-OT-038,48.63,47.94,0.69,True,1.014,0,N/A,Operations other line,,,Utah,8000.0,-2042146.9568
2025-02-01,Operations,expense,N/A,other,Other,LegalCo,E-202502-OT-046,48.5,46.45,2.05,True,1.044,0,N/A,Operations other line,,,California,8000.0,-2042146.9568
2025-02-01,Operations,expense,N/A,other,Other,UPS,E-202502-OT-105,46.84,45.42,1.42,True,1.031,0,N/A,Operations other line,,,New Jersey,8000.0,-2042146.9568
2025-02-01,Operations,expense,N/A,other,Other,OfficeDepot,E-202502-OT-065,46.1,44.14,1.96,True,1.044,0,N/A,Operations other line,14.0,0-30,California,8000.0,-2042146.9568
2025-02-01,Operations,expense,N/A,other,Other,OfficeDepot,E-202502-OT-047,40.63,39.69,0.94,True,1.024,0,N/A,Operations other line,40.0,31-60,California,8000.0,-2042146.9568
2025-02-01,Operations,expense,N/A,other,Other,WeWork,E-202502-OT-044,38.0,35.52,2.48,True,1.07,0,N/A,Operations other line,,,Wyoming,8000.0,-2042146.9568
2025-02-01,Operations,expense,N/A,other,Other,Staples,E-202502-OT-067,37.6,35.4,2.2,True,1.062,0,N/A,Operations other line,,,Oregon,8000.0,-2042146.9568
2025-02-01,Operations,expense,N/A,other,Other,OfficeDepot,E-202502-OT-095,37.2,36.17,1.03,True,1.028,0,N/A,Operations other line,,,Michigan,8000.0,-2042146.9568
2025-02-01,Operations,expense,N/A,other,Other,Staples,E-202502-OT-019,33.33,31.48,1.85,True,1.059,0,N/A,Operations other line,9.0,0-30,New Mexico,8000.0,-2042146.9568
2025-02-01,Operations,expense,N/A,other,Other,UPS,E-202502-OT-027,30.08,28.7,1.38,True,1.048,0,N/A,Operations other line,,,Colorado,8000.0,-2042146.9568
2025-02-01,Operations,expense,N/A,other,Other,Staples,E-202502-OT-049,29.98,29.68,0.3,True,1.01,0,N/A,Operations other line,,,California,8000.0,-2042146.9568
2025-02-01,Operations,expense,N/A,other,Other,FedEx,E-202502-OT-084,29.28,27.56,1.72,True,1.063,0,N/A,Operations other line,,,Texas,8000.0,-2042146.9568
