month,department,line_type,product_line,category,subcategory,counterparty,invoice_id,amount,budget,variance,is_over_budget,spend_to_budget_ratio,headcount,role,notes,days_past_due,aging_bucket,state,dept_total_opex,company_ebitda
2025-01-01,Engineering,expense,N/A,other,Other,Staples,E-202501-OT-067,5906.51,5641.12,265.39,True,1.047,59,N/A,Engineering other line,,,Idaho,1216931.44,-1625844.3400619922
2025-01-01,Engineering,expense,N/A,other,Other,LegalCo,E-202501-OT-046,2866.5,2669.54,196.96,True,1.074,59,N/A,Engineering other line,22.0,0-30,New York,1216931.44,-1625844.3400619922
2025-01-01,Engineering,expense,N/A,other,Other,LegalCo,E-202501-OT-070,2852.03,2744.77,107.26,True,1.039,59,N/A,Engineering other line,,,Michigan,1216931.44,-1625844.3400619922
2025-01-01,Engineering,expense,N/A,other,Other,WeWork,E-202501-OT-014,2565.77,2334.35,231.42,True,1.099,59,N/A,Engineering other line,,,California,1216931.44,-1625844.3400619922
2025-01-01,Engineering,expense,N/A,other,Other,FedEx,E-202501-OT-018,2350.13,2290.42,59.71,True,1.026,59,N/A,Engineering other line,11.0,0-30,New Jersey,1216931.44,-1625844.3400619922
2025-01-01,Engineering,expense,N/A,other,Other,FedEx,E-202501-OT-030,2193.36,2171.64,21.72,True,1.01,59,N/A,Engineering other line,25.0,0-30,Michigan,1216931.44,-1625844.3400619922
2025-01-01,Engineering,expense,N/A,other,Other,LegalCo,E-202501-OT-004,1989.23,1857.46,131.77,True,1.071,59,N/A,Engineering other line,,,New York,1216931.44,-1625844.3400619922
2025-01-01,Engineering,expense,N/A,other,Other,LegalCo,E-202501-OT-016,1956.05,1936.68,19.37,True,1.01,59,N/A,Engineering other line,,,New Mexico,1216931.44,-1625844.3400619922
2025-01-01,Engineering,expense,N/A,other,Other,UPS,E-202501-OT-015,1872.66,1753.84,118.82,True,1.068,59,N/A,Engineering other line,,,Arizona,1216931.44,-1625844.3400619922
2025-01-01,Engineering,expense,N/A,other,Other,UPS,E-202501-OT-045,1853.46,1738.34,115.12,True,1.066,59,N/A,Engineering other line,19.0,0-30,New York,1216931.44,-1625844.3400619922
2025-01-01,Engineering,expense,N/A,other,Other,UPS,E-202501-OT-093,1849.54,1758.88,90.66,True,1.052,59,N/A,Engineering other line,29.0,0-30,Virginia,1216931.44,-1625844.3400619922
2025-01-01,Engineering,expense,N/A,other,Other,UPS,E-202501-OT-087,1761.18,1599.77,161.41,True,1.101,59,N/A,Engineering other line,,,Florida,1216931.44,-1625844.3400619922
2025-01-01,Engineering,expense,N/A,other,Other,WeWork,E-202501-OT-080,1751.17,1733.83,17.34,True,1.01,59,N/A,Engineering other line,,,New Jersey,1216931.44,-1625844.3400619922
2025-01-01,Engineering,expense,N/A,other,Other,UPS,E-202501-OT-075,1705.6,1559.09,146.51,True,1.094,59,N/A,Engineering other line,,,North Carolina,1216931.44,-1625844.3400619922
2025-01-01,Engineering,expense,N/A,other,Other,LegalCo,E-202501-OT-058,1630.23,1546.97,83.26,True,1.054,59,N/A,Engineering other line,,,New York,1216931.44,-1625844.3400619922
2025-01-01,Engineering,expense,N/A,other,Other,WeWork,E-202501-OT-002,1579.66,1461.15,118.51,True,1.081,59,N/A,Engineering other line,22.0,0-30,Colorado,1216931.44,-1625844.3400619922
2025-01-01,Engineering,expense,N/A,other,Other,OfficeDepot,E-202501-OT-071,1563.54,1501.39,62.15,True,1.041,59,N/A,Engineering other line,,,New Jersey,1216931.44,-1625844.3400619922
2025-01-01,Engineering,expense,N/A,other,Other,FedEx,E-202501-OT-090,1495.17,1373.6,121.57,True,1.089,59,N/A,Engineering other line,0.0,0-30,California,1216931.44,-1625844.3400619922
2025-01-01,Engineering,expense,N/A,other,Other,LegalCo,E-202501-OT-028,1440.74,1397.73,43.01,True,1.031,59,N/A,Engineering other line,,,Tennessee,1216931.44,-1625844.3400619922
2025-01-01,Engineering,expense,N/A,other,Other,FedEx,E-202501-OT-054,1380.19,1326.27,53.92,True,1.041,59,N/A,Engineering other line,,,California,1216931.44,-1625844.3400619922
2025-01-01,Engineering,expense,N/A,other,Other,FedEx,E-202501-OT-072,1347.18,1305.83,41.35,True,1.032,59,N/A,Engineering other line,,,Utah,1216931.44,-1625844.3400619922
2025-01-01,Engineering,expense,N/A,other,Other,Staples,E-202501-OT-031,1240.93,1164.56,76.37,True,1.066,59,N/A,Engineering other line,,,Indiana,1216931.44,-1625844.3400619922
2025-01-01,Engineering,expense,N/A,other,Other,OfficeDepot,E-202501-OT-053,1208.34,1095.78,112.56,True,1.103,59,N/A,Engineering other line,33.0,31-60,Illinois,1216931.44,-1625844.3400619922
2025-01-01,Engineering,expense,N/A,other,Other,LegalCo,E-202501-OT-052,1194.76,1108.79,85.97,True,1.078,59,N/A,Engineering other line,,,New York,1216931.44,-1625844.3400619922
2025-01-01,Engineering,expense,N/A,other,Other,OfficeDepot,E-202501-OT-077,1158.14,1108.25,49.89,True,1.045,59,N/A,Engineering other line,,,Washington,1216931.44,-1625844.3400619922
2025-01-01,Engineering,expense,N/A,other,Other,LegalCo,E-202501-OT-064,1133.24,1110.99,22.25,True,1.02,59,N/A,Engineering other line,,,California,1216931.44,-1625844.3400619922
2025-01-01,Engineering,expense,N/A,other,Other,Staples,E-202501-OT-025,1108.55,1006.82,101.73,True,1.101,59,N/A,Engineering other line,,,Ohio,1216931.44,-1625844.3400619922
2025-01-01,Engineering,expense,N/A,other,Other,FedEx,E-202501-OT-036,1105.41,1088.84,16.57,True,1.015,59,N/A,Engineering other line,,,Missouri,1216931.44,-1625844.3400619922
2025-01-01,Engineering,expense,N/A,other,Other,OfficeDepot,E-202501-OT-047,1075.04,999.41,75.63,True,1.076,59,N/A,Engineering other line,0.0,0-30,Wyoming,1216931.44,-1625844.3400619922
2025-01-01,Engineering,expense,N/A,other,Other,Staples,E-202501-OT-019,976.75,916.22,60.53,True,1.066,59,N/A,Engineering other line,,,Wyoming,1216931.44,-1625844.3400619922
2025-01-01,Engineering,expense,N/A,other,Other,WeWork,E-202501-OT-056,952.51,924.29,28.22,True,1.031,59,N/A,Engineering other line,,,Alabama,1216931.44,-1625844.3400619922
2025-01-01,Engineering,expense,N/A,other,Other,FedEx,E-202501-OT-048,943.73,934.39,9.34,True,1.01,59,N/A,Engineering other line,,,Texas,1216931.44,-1625844.3400619922
2025-01-01,Engineering,expense,N/A,other,Other,WeWork,E-202501-OT-032,932.76,899.05,33.71,True,1.037,59,N/A,Engineering other line,,,Washington,1216931.44,-1625844.3400619922
2025-01-01,Engineering,expense,N/A,other,Other,UPS,E-202501-OT-051,923.88,865.77,58.11,True,1.067,59,N/A,Engineering other line,,,Colorado,1216931.44,-1625844.3400619922
2025-01-01,Engineering,expense,N/A,other,Other,FedEx,E-202501-OT-060,906.14,816.9,89.24,True,1.109,59,N/A,Engineering other line,36.0,31-60,Massachusetts,1216931.44,-1625844.3400619922
2025-01-01,Engineering,expense,N/A,other,Other,WeWork,E-202501-OT-074,902.8,871.51,31.29,True,1.036,59,N/A,Engineering other line,16.0,0-30,California,1216931.44,-1625844.3400619922
