month,department,line_type,product_line,category,subcategory,counterparty,invoice_id,amount,budget,variance,is_over_budget,spend_to_budget_ratio,headcount,role,notes,days_past_due,aging_bucket,state,dept_total_opex,company_ebitda
2025-05-01,HR,expense,N/A,other,Other,OfficeDepot,E-202505-OT-029,17.03,16.52,0.51,True,1.031,0,N/A,HR other line,,,New York,3000.0,-2067547.3065999998
2025-05-01,HR,expense,N/A,other,Other,WeWork,E-202505-OT-020,16.66,15.62,1.04,True,1.066,0,N/A,HR other line,,,New Jersey,3000.0,-2067547.3065999998
2025-05-01,HR,expense,N/A,other,Other,FedEx,E-202505-OT-006,16.29,15.39,0.9,True,1.058,0,N/A,HR other line,,,Maryland,3000.0,-2067547.3065999998
2025-05-01,HR,expense,N/A,other,Other,UPS,E-202505-OT-039,15.52,15.29,0.23,True,1.015,0,N/A,HR other line,,,California,3000.0,-2067547.3065999998
2025-05-01,HR,expense,N/A,other,Other,FedEx,E-202505-OT-036,15.51,14.81,0.7,True,1.047,0,N/A,HR other line,,,Texas,3000.0,-2067547.3065999998
2025-05-01,HR,expense,N/A,other,Other,Staples,E-202505-OT-055,12.74,11.98,0.76,True,1.063,0,N/A,HR other line,,,Michigan,3000.0,-2067547.3065999998
2025-05-01,HR,expense,N/A,other,Other,Staples,E-202505-OT-085,12.36,11.16,1.2,True,1.107,0,N/A,HR other line,,,Massachusetts,3000.0,-2067547.3065999998
2025-05-01,HR,expense,N/A,other,Other,LegalCo,E-202505-OT-022,11.74,11.09,0.65,True,1.059,0,N/A,HR other line,,,Ohio,3000.0,-2067547.3065999998
2025-05-01,HR,expense,N/A,other,Other,OfficeDepot,E-202505-OT-071,11.1,10.46,0.64,True,1.061,0,N/A,HR other line,,,New York,3000.0,-2067547.3065999998
2025-05-01,HR,expense,N/A,other,Other,WeWork,E-202505-OT-038,10.94,10.82,0.12,True,1.011,0,N/A,HR other line,,,Utah,3000.0,-2067547.3065999998
2025-05-01,HR,expense,N/A,other,Other,LegalCo,E-202505-OT-046,10.91,10.03,0.88,True,1.088,0,N/A,HR other line,,,California,3000.0,-2067547.3065999998
2025-05-01,HR,expense,N/A,other,Other,UPS,E-202505-OT-105,10.54,9.99,0.55,True,1.055,0,N/A,HR other line,,,New Jersey,3000.0,-2067547.3065999998
2025-05-01,HR,expense,N/A,other,Other,OfficeDepot,E-202505-OT-065,10.37,10.0,0.37,True,1.037,0,N/A,HR other line,,,California,3000.0,-2067547.3065999998
