month,department,line_type,product_line,category,subcategory,counterparty,invoice_id,amount,budget,variance,is_over_budget,spend_to_budget_ratio,headcount,role,notes,days_past_due,aging_bucket,state,dept_total_opex,company_ebitda
2025-03-01,Engineering,expense,N/A,other,Other,Staples,E-202503-OT-067,8538.48,8109.42,429.06,True,1.053,85,N/A,Engineering other line,,,Idaho,1792459.63,-2022296.6168
2025-03-01,Engineering,expense,N/A,other,Other,LegalCo,E-202503-OT-046,4143.83,3958.06,185.77,True,1.047,85,N/A,Engineering other line,,,New York,1792459.63,-2022296.6168
2025-03-01,Engineering,expense,N/A,other,Other,LegalCo,E-202503-OT-070,4122.9,3998.81,124.09,True,1.031,85,N/A,Engineering other line,,,Michigan,1792459.63,-2022296.6168
2025-03-01,Engineering,expense,N/A,other,Other,WeWork,E-202503-OT-014,3709.09,3650.59,58.5,True,1.016,85,N/A,Engineering other line,,,California,1792459.63,-2022296.6168
2025-03-01,Engineering,expense,N/A,other,Other,FedEx,E-202503-OT-018,3397.36,3178.25,219.11,True,1.069,85,N/A,Engineering other line,,,New Jersey,1792459.63,-2022296.6168
2025-03-01,Engineering,expense,N/A,other,Other,FedEx,E-202503-OT-030,3170.73,3043.37,127.36,True,1.042,85,N/A,Engineering other line,,,Michigan,1792459.63,-2022296.6168
2025-03-01,Engineering,expense,N/A,other,Other,LegalCo,E-202503-OT-004,2875.64,2654.54,221.1,True,1.083,85,N/A,Engineering other line,23.0,0-30,New York,1792459.63,-2022296.6168
2025-03-01,Engineering,expense,N/A,other,Other,LegalCo,E-202503-OT-016,2827.68,2675.23,152.45,True,1.057,85,N/A,Engineering other line,,,New Mexico,1792459.63,-2022296.6168
2025-03-01,Engineering,expense,N/A,other,Other,UPS,E-202503-OT-015,2707.12,2443.77,263.35,True,1.108,85,N/A,Engineering other line,,,Arizona,1792459.63,-2022296.6168
2025-03-01,Engineering,expense,N/A,other,Other,UPS,E-202503-OT-045,2679.36,2449.75,229.61,True,1.094,85,N/A,Engineering other line,,,New York,1792459.63,-2022296.6168
2025-03-01,Engineering,expense,N/A,other,Other,UPS,E-202503-OT-093,2673.69,2518.66,155.03,True,1.062,85,N/A,Engineering other line,26.0,0-30,Virginia,1792459.63,-2022296.6168
2025-03-01,Engineering,expense,N/A,other,Other,UPS,E-202503-OT-087,2545.97,2382.14,163.83,True,1.069,85,N/A,Engineering other line,,,Florida,1792459.63,-2022296.6168
2025-03-01,Engineering,expense,N/A,other,Other,WeWork,E-202503-OT-080,2531.49,2332.76,198.73,True,1.085,85,N/A,Engineering other line,,,New Jersey,1792459.63,-2022296.6168
2025-03-01,Engineering,expense,N/A,other,Other,UPS,E-202503-OT-075,2465.62,2425.68,39.94,True,1.016,85,N/A,Engineering other line,,,North Carolina,1792459.63,-2022296.6168
2025-03-01,Engineering,expense,N/A,other,Other,LegalCo,E-202503-OT-058,2356.67,2177.71,178.96,True,1.082,85,N/A,Engineering other line,,,New York,1792459.63,-2022296.6168
2025-03-01,Engineering,expense,N/A,other,Other,WeWork,E-202503-OT-002,2283.56,2220.54,63.02,True,1.028,85,N/A,Engineering other line,,,Colorado,1792459.63,-2022296.6168
