month,department,line_type,product_line,category,subcategory,counterparty,invoice_id,amount,budget,variance,is_over_budget,spend_to_budget_ratio,headcount,role,notes,days_past_due,aging_bucket,state,dept_total_opex,company_ebitda
2025-05-01,IT,expense,N/A,other,Other,OfficeDepot,E-202505-OT-029,366.19,357.1,9.09,True,1.025,5,N/A,IT other line,,,New York,74420.38,-2067547.3065999998
2025-05-01,IT,expense,N/A,other,Other,WeWork,E-202505-OT-020,358.16,349.21,8.95,True,1.026,5,N/A,IT other line,9.0,0-30,New Jersey,74420.38,-2067547.3065999998
2025-05-01,IT,expense,N/A,other,Other,FedEx,E-202505-OT-006,350.28,331.17,19.11,True,1.058,5,N/A,IT other line,,,Maryland,74420.38,-2067547.3065999998
2025-05-01,IT,expense,N/A,other,Other,UPS,E-202505-OT-039,333.65,320.06,13.59,True,1.042,5,N/A,IT other line,,,California,74420.38,-2067547.3065999998
2025-05-01,IT,expense,N/A,other,Other,FedEx,E-202505-OT-036,333.44,307.86,25.58,True,1.083,5,N/A,IT other line,37.0,31-60,Texas,74420.38,-2067547.3065999998
2025-05-01,IT,expense,N/A,other,Other,Staples,E-202505-OT-055,273.86,269.97,3.89,True,1.014,5,N/A,IT other line,,,Michigan,74420.38,-2067547.3065999998
2025-05-01,IT,expense,N/A,other,Other,Staples,E-202505-OT-085,265.64,252.63,13.01,True,1.051,5,N/A,IT other line,18.0,0-30,Massachusetts,74420.38,-2067547.3065999998
2025-05-01,IT,expense,N/A,other,Other,LegalCo,E-202505-OT-022,252.42,237.85,14.57,True,1.061,5,N/A,IT other line,,,Ohio,74420.38,-2067547.3065999998
2025-05-01,IT,expense,N/A,other,Other,OfficeDepot,E-202505-OT-071,238.61,235.23,3.38,True,1.014,5,N/A,IT other line,,,New York,74420.38,-2067547.3065999998
2025-05-01,IT,expense,N/A,other,Other,WeWork,E-202505-OT-038,235.25,230.65,4.6,True,1.02,5,N/A,IT other line,,,Utah,74420.38,-2067547.3065999998
2025-05-01,IT,expense,N/A,other,Other,LegalCo,E-202505-OT-046,234.63,219.0,15.63,True,1.071,5,N/A,IT other line,,,California,74420.38,-2067547.3065999998
