month,department,line_type,product_line,category,subcategory,counterparty,invoice_id,amount,budget,variance,is_over_budget,spend_to_budget_ratio,headcount,role,notes,days_past_due,aging_bucket,state,dept_total_opex,company_ebitda
2025-07-01,IT,expense,N/A,other,Other,OfficeDepot,E-202507-OT-029,439.51,417.28,22.23,True,1.053,6,N/A,IT other line,,,New York,89322.46,-2107908.1479999996
2025-07-01,IT,expense,N/A,other,Other,WeWork,E-202507-OT-020,429.88,418.98,10.9,True,1.026,6,N/A,IT other line,,,New Jersey,89322.46,-2107908.1479999996
2025-07-01,IT,expense,N/A,other,Other,FedEx,E-202507-OT-006,420.42,404.97,15.45,True,1.038,6,N/A,IT other line,,,Maryland,89322.46,-2107908.1479999996
2025-07-01,IT,expense,N/A,other,Other,UPS,E-202507-OT-039,400.46,396.5,3.96,True,1.01,6,N/A,IT other line,33.0,31-60,California,89322.46,-2107908.1479999996
2025-07-01,IT,expense,N/A,other,Other,FedEx,E-202507-OT-036,400.21,380.83,19.38,True,1.051,6,N/A,IT other line,,,Texas,89322.46,-2107908.1479999996
2025-07-01,IT,expense,N/A,other,Other,Staples,E-202507-OT-055,328.7,313.39,15.31,True,1.049,6,N/A,IT other line,27.0,0-30,Michigan,89322.46,-2107908.1479999996
2025-07-01,IT,expense,N/A,other,Other,Staples,E-202507-OT-085,318.83,314.38,4.45,True,1.014,6,N/A,IT other line,,,Massachusetts,89322.46,-2107908.1479999996
2025-07-01,IT,expense,N/A,other,Other,LegalCo,E-202507-OT-022,302.97,289.02,13.95,True,1.048,6,N/A,IT other line,12.0,0-30,Ohio,89322.46,-2107908.1479999996
2025-07-01,IT,expense,N/A,other,Other,OfficeDepot,E-202507-OT-071,286.39,277.38,9.01,True,1.032,6,N/A,IT other line,,,New York,89322.46,-2107908.1479999996
2025-07-01,IT,expense,N/A,other,Other,WeWork,E-202507-OT-038,282.35,270.46,11.89,True,1.044,6,N/A,IT other line,29.0,0-30,Utah,89322.46,-2107908.1479999996
2025-07-01,IT,expense,N/A,other,Other,LegalCo,E-202507-OT-046,281.61,274.98,6.63,True,1.024,6,N/A,IT other line,,,California,89322.46,-2107908.1479999996
