month,department,line_type,product_line,category,subcategory,counterparty,invoice_id,amount,budget,variance,is_over_budget,spend_to_budget_ratio,headcount,role,notes,days_past_due,aging_bucket,state,dept_total_opex,company_ebitda
2025-01-01,Operations,expense,N/A,other,Other,OfficeDepot,E-202501-OT-029,75.7,74.45,1.25,True,1.017,0,N/A,Operations other line,23.0,0-30,New York,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,WeWork,E-202501-OT-020,74.04,67.93,6.11,True,1.09,0,N/A,Operations other line,,,New Jersey,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,FedEx,E-202501-OT-006,72.41,66.96,5.45,True,1.081,0,N/A,Operations other line,45.0,31-60,Maryland,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,UPS,E-202501-OT-039,68.97,65.72,3.25,True,1.049,0,N/A,Operations other line,,,California,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,FedEx,E-202501-OT-036,68.93,67.48,1.45,True,1.022,0,N/A,Operations other line,,,Texas,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,Staples,E-202501-OT-055,56.61,52.83,3.78,True,1.072,0,N/A,Operations other line,32.0,31-60,Michigan,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,Staples,E-202501-OT-085,54.91,51.86,3.05,True,1.059,0,N/A,Operations other line,,,Massachusetts,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,LegalCo,E-202501-OT-022,52.18,50.41,1.77,True,1.035,0,N/A,Operations other line,11.0,0-30,Ohio,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,OfficeDepot,E-202501-OT-071,49.33,46.06,3.27,True,1.071,0,N/A,Operations other line,,,New York,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,WeWork,E-202501-OT-038,48.63,47.32,1.31,True,1.028,0,N/A,Operations other line,32.0,31-60,Utah,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,LegalCo,E-202501-OT-046,48.5,45.09,3.41,True,1.076,0,N/A,Operations other line,,,California,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,UPS,E-202501-OT-105,46.84,45.35,1.49,True,1.033,0,N/A,Operations other line,30.0,0-30,New Jersey,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,OfficeDepot,E-202501-OT-065,46.1,44.24,1.86,True,1.042,0,N/A,Operations other line,,,California,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,OfficeDepot,E-202501-OT-047,40.63,37.53,3.1,True,1.083,0,N/A,Operations other line,11.0,0-30,California,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,WeWork,E-202501-OT-044,38.0,35.16,2.84,True,1.081,0,N/A,Operations other line,,,Wyoming,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,Staples,E-202501-OT-067,37.6,35.47,2.13,True,1.06,0,N/A,Operations other line,,,Oregon,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,OfficeDepot,E-202501-OT-095,37.2,34.48,2.72,True,1.079,0,N/A,Operations other line,,,Michigan,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,Staples,E-202501-OT-019,33.33,31.09,2.24,True,1.072,0,N/A,Operations other line,31.0,31-60,New Mexico,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,UPS,E-202501-OT-027,30.08,29.78,0.3,True,1.01,0,N/A,Operations other line,50.0,31-60,Colorado,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,Staples,E-202501-OT-049,29.98,28.43,1.55,True,1.054,0,N/A,Operations other line,0.0,0-30,California,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,FedEx,E-202501-OT-084,29.28,28.48,0.8,True,1.028,0,N/A,Operations other line,,,Texas,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,FedEx,E-202501-OT-054,28.86,28.57,0.29,True,1.01,0,N/A,Operations other line,32.0,31-60,Oregon,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,WeWork,E-202501-OT-098,28.77,26.48,2.29,True,1.086,0,N/A,Operations other line,,,Minnesota,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,LegalCo,E-202501-OT-040,27.37,26.18,1.19,True,1.045,0,N/A,Operations other line,38.0,31-60,Arizona,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,FedEx,E-202501-OT-012,27.36,25.42,1.94,True,1.076,0,N/A,Operations other line,26.0,0-30,Massachusetts,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,LegalCo,E-202501-OT-016,26.73,26.0,0.73,True,1.028,0,N/A,Operations other line,18.0,0-30,Ohio,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,LegalCo,E-202501-OT-100,26.09,25.59,0.5,True,1.019,0,N/A,Operations other line,16.0,0-30,North Carolina,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,FedEx,E-202501-OT-066,25.78,24.93,0.85,True,1.034,0,N/A,Operations other line,,,Texas,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,UPS,E-202501-OT-069,25.15,24.88,0.27,True,1.011,0,N/A,Operations other line,,,Virginia,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,WeWork,E-202501-OT-014,24.74,23.16,1.58,True,1.068,0,N/A,Operations other line,20.0,0-30,New Jersey,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,UPS,E-202501-OT-081,24.41,23.1,1.31,True,1.057,0,N/A,Operations other line,,,Alabama,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,LegalCo,E-202501-OT-076,24.4,23.13,1.27,True,1.055,0,N/A,Operations other line,22.0,0-30,Colorado,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,Staples,E-202501-OT-031,23.67,23.07,0.6,True,1.026,0,N/A,Operations other line,,,California,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,LegalCo,E-202501-OT-106,23.64,22.27,1.37,True,1.062,0,N/A,Operations other line,0.0,0-30,Minnesota,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,FedEx,E-202501-OT-102,21.17,20.22,0.95,True,1.047,0,N/A,Operations other line,,,Washington,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,OfficeDepot,E-202501-OT-107,20.91,20.7,0.21,True,1.01,0,N/A,Operations other line,10.0,0-30,Georgia,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,OfficeDepot,E-202501-OT-101,20.09,18.9,1.19,True,1.063,0,N/A,Operations other line,,,California,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,Staples,E-202501-OT-109,19.87,19.67,0.2,True,1.01,0,N/A,Operations other line,,,Massachusetts,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,FedEx,E-202501-OT-060,19.19,19.0,0.19,True,1.01,0,N/A,Operations other line,4.0,0-30,Minnesota,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,UPS,E-202501-OT-045,18.5,18.13,0.37,True,1.02,0,N/A,Operations other line,,,Maryland,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,LegalCo,E-202501-OT-052,17.95,17.58,0.37,True,1.021,0,N/A,Operations other line,16.0,0-30,New Jersey,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,OfficeDepot,E-202501-OT-077,17.81,16.75,1.06,True,1.063,0,N/A,Operations other line,,,New York,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,UPS,E-202501-OT-003,17.75,17.57,0.18,True,1.01,0,N/A,Operations other line,,,North Carolina,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,WeWork,E-202501-OT-062,17.72,16.59,1.13,True,1.068,0,N/A,Operations other line,24.0,0-30,New York,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,Staples,E-202501-OT-037,17.58,17.23,0.35,True,1.02,0,N/A,Operations other line,6.0,0-30,New Jersey,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,LegalCo,E-202501-OT-082,17.57,17.3,0.27,True,1.016,0,N/A,Operations other line,,,Rhode Island,8000.0,-2087425.9476
2025-01-01,Operations,expense,N/A,other,Other,UPS,E-202501-OT-063,17.18,17.01,0.17,True,1.01,0,N/A,Operations other line,,,California,8000.0,-2087425.9476
