month,department,line_type,product_line,category,subcategory,counterparty,invoice_id,amount,budget,variance,is_over_budget,spend_to_budget_ratio,headcount,role,notes,days_past_due,aging_bucket,state,dept_total_opex,company_ebitda
2025-02-01,Product,expense,N/A,other,Other,OfficeDepot,E-202502-OT-071,2441.88,2303.95,137.93,True,1.06,15,N/A,Product other line,,,Colorado,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,WeWork,E-202502-OT-062,1918.09,1895.75,22.34,True,1.012,15,N/A,Product other line,,,Oregon,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,WeWork,E-202502-OT-080,1673.35,1614.31,59.04,True,1.037,15,N/A,Product other line,14.0,0-30,Massachusetts,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,WeWork,E-202502-OT-008,1601.65,1580.26,21.39,True,1.014,15,N/A,Product other line,,,Utah,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,Staples,E-202502-OT-013,1572.78,1508.39,64.39,True,1.043,15,N/A,Product other line,,,Minnesota,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,FedEx,E-202502-OT-078,1485.79,1471.08,14.71,True,1.01,15,N/A,Product other line,52.0,31-60,New York,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,WeWork,E-202502-OT-032,1461.07,1428.28,32.79,True,1.023,15,N/A,Product other line,,,New Jersey,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,Staples,E-202502-OT-025,1406.98,1392.31,14.67,True,1.011,15,N/A,Product other line,,,Wyoming,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,FedEx,E-202502-OT-048,1237.55,1166.3,71.25,True,1.061,15,N/A,Product other line,,,Tennessee,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,OfficeDepot,E-202502-OT-017,1216.26,1204.22,12.04,True,1.01,15,N/A,Product other line,,,Ohio,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,UPS,E-202502-OT-033,1148.32,1114.87,33.45,True,1.03,15,N/A,Product other line,19.0,0-30,Utah,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,OfficeDepot,E-202502-OT-041,1072.56,972.43,100.13,True,1.103,15,N/A,Product other line,55.0,31-60,California,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,Staples,E-202502-OT-055,873.52,853.12,20.4,True,1.024,15,N/A,Product other line,,,Minnesota,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,Staples,E-202502-OT-067,856.33,792.28,64.05,True,1.081,15,N/A,Product other line,,,Wyoming,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,OfficeDepot,E-202502-OT-065,820.62,760.27,60.35,True,1.079,15,N/A,Product other line,,,New York,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,Staples,E-202502-OT-037,814.53,792.11,22.42,True,1.028,15,N/A,Product other line,43.0,31-60,Texas,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,UPS,E-202502-OT-015,779.76,736.97,42.79,True,1.058,15,N/A,Product other line,14.0,0-30,New Jersey,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,Staples,E-202502-OT-031,764.31,717.2,47.11,True,1.066,15,N/A,Product other line,19.0,0-30,Texas,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,FedEx,E-202502-OT-012,748.96,735.8,13.16,True,1.018,15,N/A,Product other line,,,Kansas,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,UPS,E-202502-OT-069,745.1,731.8,13.3,True,1.018,15,N/A,Product other line,22.0,0-30,Missouri,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,Staples,E-202502-OT-001,725.22,701.3,23.92,True,1.034,15,N/A,Product other line,18.0,0-30,Maryland,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,UPS,E-202502-OT-063,723.86,698.74,25.12,True,1.036,15,N/A,Product other line,,,California,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,OfficeDepot,E-202502-OT-029,712.26,654.18,58.08,True,1.089,15,N/A,Product other line,32.0,31-60,Nevada,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,WeWork,E-202502-OT-002,671.25,645.8,25.45,True,1.039,15,N/A,Product other line,40.0,31-60,Massachusetts,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,WeWork,E-202502-OT-056,652.26,645.8,6.46,True,1.01,15,N/A,Product other line,52.0,31-60,Missouri,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,WeWork,E-202502-OT-068,582.93,549.67,33.26,True,1.061,15,N/A,Product other line,,,Texas,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,LegalCo,E-202502-OT-058,528.31,512.09,16.22,True,1.032,15,N/A,Product other line,,,California,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,UPS,E-202502-OT-081,491.97,452.8,39.17,True,1.087,15,N/A,Product other line,,,Wisconsin,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,UPS,E-202502-OT-051,490.6,466.45,24.15,True,1.052,15,N/A,Product other line,31.0,31-60,Indiana,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,WeWork,E-202502-OT-038,483.76,470.24,13.52,True,1.029,15,N/A,Product other line,,,New Jersey,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,LegalCo,E-202502-OT-010,452.92,440.11,12.81,True,1.029,15,N/A,Product other line,,,Maine,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,OfficeDepot,E-202502-OT-023,448.99,435.9,13.09,True,1.03,15,N/A,Product other line,,,Michigan,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,LegalCo,E-202502-OT-004,436.5,412.08,24.42,True,1.059,15,N/A,Product other line,23.0,0-30,Colorado,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,OfficeDepot,E-202502-OT-011,430.27,426.01,4.26,True,1.01,15,N/A,Product other line,,,Ohio,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,WeWork,E-202502-OT-020,429.68,398.46,31.22,True,1.078,15,N/A,Product other line,27.0,0-30,Rhode Island,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,WeWork,E-202502-OT-026,423.18,386.1,37.08,True,1.096,15,N/A,Product other line,,,California,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,FedEx,E-202502-OT-066,414.31,389.51,24.8,True,1.064,15,N/A,Product other line,,,New York,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,LegalCo,E-202502-OT-028,411.17,389.33,21.84,True,1.056,15,N/A,Product other line,26.0,0-30,Kansas,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,LegalCo,E-202502-OT-034,374.54,367.48,7.06,True,1.019,15,N/A,Product other line,,,California,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,UPS,E-202502-OT-027,368.49,353.58,14.91,True,1.042,15,N/A,Product other line,,,New York,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,Staples,E-202502-OT-043,340.28,333.96,6.32,True,1.019,15,N/A,Product other line,,,Massachusetts,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,Staples,E-202502-OT-049,327.63,315.4,12.23,True,1.039,15,N/A,Product other line,,,Oregon,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,UPS,E-202502-OT-009,305.57,302.31,3.26,True,1.011,15,N/A,Product other line,,,New Jersey,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,LegalCo,E-202502-OT-076,291.94,283.98,7.96,True,1.028,15,N/A,Product other line,,,Alabama,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,Staples,E-202502-OT-079,288.38,265.16,23.22,True,1.088,15,N/A,Product other line,,,Texas,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,WeWork,E-202502-OT-050,287.39,275.07,12.32,True,1.045,15,N/A,Product other line,,,Michigan,275663.86,-1587739.4384401243
2025-02-01,Product,expense,N/A,other,Other,UPS,E-202502-OT-057,286.96,276.35,10.61,True,1.038,15,N/A,Product other line,,,New York,275663.86,-1587739.4384401243
