month,department,line_type,product_line,category,subcategory,counterparty,invoice_id,amount,budget,variance,is_over_budget,spend_to_budget_ratio,headcount,role,notes,days_past_due,aging_bucket,state,dept_total_opex,company_ebitda
2025-05-01,Customer Success,expense,N/A,other,Other,Staples,E-202505-OT-067,8941.63,8853.1,88.53,True,1.01,67,N/A,Customer Success other line,,,Massachusetts,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,LegalCo,E-202505-OT-046,4339.48,3873.1,466.38,True,1.12,67,N/A,Customer Success other line,,,California,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,LegalCo,E-202505-OT-070,4317.57,3991.21,326.36,True,1.082,67,N/A,Customer Success other line,,,Florida,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,WeWork,E-202505-OT-014,3884.22,3578.61,305.61,True,1.085,67,N/A,Customer Success other line,,,Indiana,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,FedEx,E-202505-OT-018,3557.77,3392.64,165.13,True,1.049,67,N/A,Customer Success other line,,,Minnesota,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,FedEx,E-202505-OT-030,3320.44,3163.64,156.8,True,1.05,67,N/A,Customer Success other line,,,Wyoming,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,LegalCo,E-202505-OT-004,3011.42,2936.57,74.85,True,1.025,67,N/A,Customer Success other line,39.0,31-60,California,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,LegalCo,E-202505-OT-016,2961.19,2766.76,194.43,True,1.07,67,N/A,Customer Success other line,,,Alabama,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,UPS,E-202505-OT-015,2834.94,2710.76,124.18,True,1.046,67,N/A,Customer Success other line,,,Washington,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,UPS,E-202505-OT-045,2805.87,2522.69,283.18,True,1.112,67,N/A,Customer Success other line,11.0,0-30,Virginia,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,UPS,E-202505-OT-093,2799.94,2718.39,81.55,True,1.03,67,N/A,Customer Success other line,,,North Carolina,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,UPS,E-202505-OT-087,2666.18,2442.7,223.48,True,1.091,67,N/A,Customer Success other line,,,Michigan,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,WeWork,E-202505-OT-080,2651.02,2437.49,213.53,True,1.088,67,N/A,Customer Success other line,28.0,0-30,California,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,UPS,E-202505-OT-075,2582.04,2348.44,233.6,True,1.099,67,N/A,Customer Success other line,,,Alabama,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,LegalCo,E-202505-OT-058,2467.94,2416.33,51.61,True,1.021,67,N/A,Customer Success other line,,,North Carolina,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,WeWork,E-202505-OT-002,2391.38,2276.76,114.62,True,1.05,67,N/A,Customer Success other line,23.0,0-30,Wyoming,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,OfficeDepot,E-202505-OT-071,2366.98,2215.23,151.75,True,1.069,67,N/A,Customer Success other line,,,Texas,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,FedEx,E-202505-OT-090,2263.48,2156.25,107.23,True,1.05,67,N/A,Customer Success other line,47.0,31-60,Florida,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,LegalCo,E-202505-OT-028,2181.08,2097.53,83.55,True,1.04,67,N/A,Customer Success other line,,,New York,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,FedEx,E-202505-OT-054,2089.41,1884.15,205.26,True,1.109,67,N/A,Customer Success other line,21.0,0-30,New Jersey,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,FedEx,E-202505-OT-072,2039.45,1951.33,88.12,True,1.045,67,N/A,Customer Success other line,,,Tennessee,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,Staples,E-202505-OT-031,1878.59,1778.14,100.45,True,1.056,67,N/A,Customer Success other line,26.0,0-30,Texas,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,OfficeDepot,E-202505-OT-053,1829.25,1811.14,18.11,True,1.01,67,N/A,Customer Success other line,21.0,0-30,Michigan,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,LegalCo,E-202505-OT-052,1808.7,1697.62,111.08,True,1.065,67,N/A,Customer Success other line,,,Utah,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,OfficeDepot,E-202505-OT-077,1753.27,1666.31,86.96,True,1.052,67,N/A,Customer Success other line,,,Texas,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,LegalCo,E-202505-OT-064,1715.56,1630.45,85.11,True,1.052,67,N/A,Customer Success other line,,,Minnesota,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,Staples,E-202505-OT-025,1678.19,1630.33,47.86,True,1.029,67,N/A,Customer Success other line,,,Oregon,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,FedEx,E-202505-OT-036,1673.43,1648.98,24.45,True,1.015,67,N/A,Customer Success other line,,,Illinois,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,OfficeDepot,E-202505-OT-047,1627.46,1611.35,16.11,True,1.01,67,N/A,Customer Success other line,,,California,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,Staples,E-202505-OT-019,1478.66,1371.56,107.1,True,1.078,67,N/A,Customer Success other line,,,Missouri,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,WeWork,E-202505-OT-056,1441.97,1404.36,37.61,True,1.027,67,N/A,Customer Success other line,0.0,0-30,Minnesota,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,FedEx,E-202505-OT-048,1428.68,1397.2,31.48,True,1.023,67,N/A,Customer Success other line,,,Texas,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,WeWork,E-202505-OT-032,1412.06,1299.77,112.29,True,1.086,67,N/A,Customer Success other line,,,Missouri,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,UPS,E-202505-OT-051,1398.62,1322.13,76.49,True,1.058,67,N/A,Customer Success other line,45.0,31-60,Texas,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,FedEx,E-202505-OT-060,1371.77,1342.45,29.32,True,1.022,67,N/A,Customer Success other line,,,Washington,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,WeWork,E-202505-OT-074,1366.72,1313.32,53.4,True,1.041,67,N/A,Customer Success other line,,,Arizona,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,WeWork,E-202505-OT-050,1348.22,1301.92,46.3,True,1.036,67,N/A,Customer Success other line,26.0,0-30,Idaho,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,Staples,E-202505-OT-091,1348.08,1334.73,13.35,True,1.01,67,N/A,Customer Success other line,,,Illinois,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,OfficeDepot,E-202505-OT-041,1304.82,1275.1,29.72,True,1.023,67,N/A,Customer Success other line,,,New York,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,UPS,E-202505-OT-057,1303.92,1186.48,117.44,True,1.099,67,N/A,Customer Success other line,,,California,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,LegalCo,E-202505-OT-022,1296.68,1210.96,85.72,True,1.071,67,N/A,Customer Success other line,,,California,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,OfficeDepot,E-202505-OT-005,1218.3,1142.41,75.89,True,1.066,67,N/A,Customer Success other line,36.0,31-60,California,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,WeWork,E-202505-OT-068,1212.2,1200.2,12.0,True,1.01,67,N/A,Customer Success other line,9.0,0-30,New York,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,WeWork,E-202505-OT-092,1127.93,1029.92,98.01,True,1.095,67,N/A,Customer Success other line,,,Maryland,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,UPS,E-202505-OT-039,961.83,927.82,34.01,True,1.037,67,N/A,Customer Success other line,,,Alabama,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,OfficeDepot,E-202505-OT-065,893.53,849.84,43.69,True,1.051,67,N/A,Customer Success other line,,,Georgia,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,FedEx,E-202505-OT-006,884.07,828.77,55.3,True,1.067,67,N/A,Customer Success other line,,,Massachusetts,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,LegalCo,E-202505-OT-082,873.48,821.45,52.03,True,1.063,67,N/A,Customer Success other line,27.0,0-30,Nebraska,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,FedEx,E-202505-OT-084,855.22,781.62,73.6,True,1.094,67,N/A,Customer Success other line,,,Minnesota,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,LegalCo,E-202505-OT-076,853.35,808.32,45.03,True,1.056,67,N/A,Customer Success other line,,,Virginia,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,WeWork,E-202505-OT-062,812.82,804.77,8.05,True,1.01,67,N/A,Customer Success other line,,,New York,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,UPS,E-202505-OT-003,775.15,741.24,33.91,True,1.046,67,N/A,Customer Success other line,,,Maryland,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,Staples,E-202505-OT-061,740.38,696.56,43.82,True,1.063,67,N/A,Customer Success other line,,,Michigan,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,UPS,E-202505-OT-081,688.27,681.46,6.81,True,1.01,67,N/A,Customer Success other line,,,Virginia,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,UPS,E-202505-OT-069,668.81,634.98,33.83,True,1.053,67,N/A,Customer Success other line,14.0,0-30,Rhode Island,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,Staples,E-202505-OT-001,629.49,602.83,26.66,True,1.044,67,N/A,Customer Success other line,,,New Jersey,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,Staples,E-202505-OT-007,618.63,585.58,33.05,True,1.056,67,N/A,Customer Success other line,,,California,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,UPS,E-202505-OT-033,527.77,497.66,30.11,True,1.06,67,N/A,Customer Success other line,,,South Carolina,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,OfficeDepot,E-202505-OT-017,496.67,469.04,27.63,True,1.059,67,N/A,Customer Success other line,,,Pennsylvania,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,OfficeDepot,E-202505-OT-089,488.87,450.7,38.17,True,1.085,67,N/A,Customer Success other line,12.0,0-30,Washington,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,OfficeDepot,E-202505-OT-083,446.83,438.14,8.69,True,1.02,67,N/A,Customer Success other line,,,Indiana,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,Staples,E-202505-OT-085,441.64,430.04,11.6,True,1.027,67,N/A,Customer Success other line,40.0,31-60,Arizona,875976.57,-2067547.3065999998
2025-05-01,Customer Success,expense,N/A,other,Other,WeWork,E-202505-OT-008,428.95,424.7,4.25,True,1.01,67,N/A,Customer Success other line,,,Ohio,875976.57,-2067547.3065999998
