month,department,line_type,product_line,category,subcategory,counterparty,invoice_id,amount,budget,variance,is_over_budget,spend_to_budget_ratio,headcount,role,notes,days_past_due,aging_bucket,state,dept_total_opex,company_ebitda
2025-03-01,Operations,expense,N/A,other,Other,OfficeDepot,E-202503-OT-029,1927.45,1804.13,123.32,True,1.068,16,N/A,Operations other line,,,New York,205538.67,-1568103.6467123013
2025-03-01,Operations,expense,N/A,other,Other,WeWork,E-202503-OT-020,1885.2,1841.7,43.5,True,1.024,16,N/A,Operations other line,,,New Jersey,205538.67,-1568103.6467123013
2025-03-01,Operations,expense,N/A,other,Other,FedEx,E-202503-OT-006,1843.7,1700.7,143.0,True,1.084,16,N/A,Operations other line,11.0,0-30,Maryland,205538.67,-1568103.6467123013
2025-03-01,Operations,expense,N/A,other,Other,UPS,E-202503-OT-039,1756.19,1696.66,59.53,True,1.035,16,N/A,Operations other line,,,California,205538.67,-1568103.6467123013
2025-03-01,Operations,expense,N/A,other,Other,FedEx,E-202503-OT-036,1755.1,1634.05,121.05,True,1.074,16,N/A,Operations other line,15.0,0-30,Texas,205538.67,-1568103.6467123013
2025-03-01,Operations,expense,N/A,other,Other,Staples,E-202503-OT-055,1441.49,1383.33,58.16,True,1.042,16,N/A,Operations other line,13.0,0-30,Michigan,205538.67,-1568103.6467123013
2025-03-01,Operations,expense,N/A,other,Other,Staples,E-202503-OT-085,1398.22,1336.63,61.59,True,1.046,16,N/A,Operations other line,37.0,31-60,Massachusetts,205538.67,-1568103.6467123013
2025-03-01,Operations,expense,N/A,other,Other,LegalCo,E-202503-OT-022,1328.63,1229.67,98.96,True,1.08,16,N/A,Operations other line,,,Ohio,205538.67,-1568103.6467123013
2025-03-01,Operations,expense,N/A,other,Other,OfficeDepot,E-202503-OT-071,1255.94,1243.5,12.44,True,1.01,16,N/A,Operations other line,,,New York,205538.67,-1568103.6467123013
2025-03-01,Operations,expense,N/A,other,Other,WeWork,E-202503-OT-038,1238.24,1162.16,76.08,True,1.065,16,N/A,Operations other line,52.0,31-60,Utah,205538.67,-1568103.6467123013
2025-03-01,Operations,expense,N/A,other,Other,LegalCo,E-202503-OT-046,1234.98,1135.35,99.63,True,1.088,16,N/A,Operations other line,,,California,205538.67,-1568103.6467123013
2025-03-01,Operations,expense,N/A,other,Other,UPS,E-202503-OT-105,1192.74,1146.75,45.99,True,1.04,16,N/A,Operations other line,30.0,0-30,New Jersey,205538.67,-1568103.6467123013
2025-03-01,Operations,expense,N/A,other,Other,OfficeDepot,E-202503-OT-065,1173.9,1162.28,11.62,True,1.01,16,N/A,Operations other line,,,California,205538.67,-1568103.6467123013
2025-03-01,Operations,expense,N/A,other,Other,OfficeDepot,E-202503-OT-047,1034.54,931.27,103.27,True,1.111,16,N/A,Operations other line,,,California,205538.67,-1568103.6467123013
2025-03-01,Operations,expense,N/A,other,Other,WeWork,E-202503-OT-044,967.45,924.93,42.52,True,1.046,16,N/A,Operations other line,,,Wyoming,205538.67,-1568103.6467123013
2025-03-01,Operations,expense,N/A,other,Other,Staples,E-202503-OT-067,957.26,947.78,9.48,True,1.01,16,N/A,Operations other line,,,Oregon,205538.67,-1568103.6467123013
2025-03-01,Operations,expense,N/A,other,Other,OfficeDepot,E-202503-OT-095,947.24,921.79,25.45,True,1.028,16,N/A,Operations other line,,,Michigan,205538.67,-1568103.6467123013
2025-03-01,Operations,expense,N/A,other,Other,Staples,E-202503-OT-019,848.6,801.79,46.81,True,1.058,16,N/A,Operations other line,29.0,0-30,New Mexico,205538.67,-1568103.6467123013
2025-03-01,Operations,expense,N/A,other,Other,UPS,E-202503-OT-027,765.94,716.06,49.88,True,1.07,16,N/A,Operations other line,23.0,0-30,Colorado,205538.67,-1568103.6467123013
2025-03-01,Operations,expense,N/A,other,Other,Staples,E-202503-OT-049,763.27,711.07,52.2,True,1.073,16,N/A,Operations other line,,,California,205538.67,-1568103.6467123013
2025-03-01,Operations,expense,N/A,other,Other,FedEx,E-202503-OT-084,745.51,735.82,9.69,True,1.013,16,N/A,Operations other line,,,Texas,205538.67,-1568103.6467123013
2025-03-01,Operations,expense,N/A,other,Other,FedEx,E-202503-OT-054,734.72,727.45,7.27,True,1.01,16,N/A,Operations other line,,,Oregon,205538.67,-1568103.6467123013
2025-03-01,Operations,expense,N/A,other,Other,WeWork,E-202503-OT-098,732.43,695.57,36.86,True,1.053,16,N/A,Operations other line,,,Minnesota,205538.67,-1568103.6467123013
2025-03-01,Operations,expense,N/A,other,Other,LegalCo,E-202503-OT-040,696.87,660.41,36.46,True,1.055,16,N/A,Operations other line,29.0,0-30,Arizona,205538.67,-1568103.6467123013
2025-03-01,Operations,expense,N/A,other,Other,FedEx,E-202503-OT-012,696.61,681.99,14.62,True,1.021,16,N/A,Operations other line,12.0,0-30,Massachusetts,205538.67,-1568103.6467123013
2025-03-01,Operations,expense,N/A,other,Other,LegalCo,E-202503-OT-016,680.53,664.92,15.61,True,1.023,16,N/A,Operations other line,0.0,0-30,Ohio,205538.67,-1568103.6467123013
2025-03-01,Operations,expense,N/A,other,Other,LegalCo,E-202503-OT-100,664.31,626.41,37.9,True,1.06,16,N/A,Operations other line,,,North Carolina,205538.67,-1568103.6467123013
2025-03-01,Operations,expense,N/A,other,Other,FedEx,E-202503-OT-066,656.29,638.13,18.16,True,1.028,16,N/A,Operations other line,,,Texas,205538.67,-1568103.6467123013
2025-03-01,Operations,expense,N/A,other,Other,UPS,E-202503-OT-069,640.34,612.72,27.62,True,1.045,16,N/A,Operations other line,,,Virginia,205538.67,-1568103.6467123013
2025-03-01,Operations,expense,N/A,other,Other,WeWork,E-202503-OT-014,629.87,583.16,46.71,True,1.08,16,N/A,Operations other line,0.0,0-30,New Jersey,205538.67,-1568103.6467123013
2025-03-01,Operations,expense,N/A,other,Other,UPS,E-202503-OT-081,621.54,597.42,24.12,True,1.04,16,N/A,Operations other line,16.0,0-30,Alabama,205538.67,-1568103.6467123013
2025-03-01,Operations,expense,N/A,other,Other,LegalCo,E-202503-OT-076,621.33,575.17,46.16,True,1.08,16,N/A,Operations other line,40.0,31-60,Colorado,205538.67,-1568103.6467123013
2025-03-01,Operations,expense,N/A,other,Other,Staples,E-202503-OT-031,602.58,569.28,33.3,True,1.058,16,N/A,Operations other line,,,California,205538.67,-1568103.6467123013
2025-03-01,Operations,expense,N/A,other,Other,LegalCo,E-202503-OT-106,601.92,583.51,18.41,True,1.032,16,N/A,Operations other line,,,Minnesota,205538.67,-1568103.6467123013
2025-03-01,Operations,expense,N/A,other,Other,FedEx,E-202503-OT-102,539.13,502.91,36.22,True,1.072,16,N/A,Operations other line,,,Washington,205538.67,-1568103.6467123013
2025-03-01,Operations,expense,N/A,other,Other,OfficeDepot,E-202503-OT-107,532.41,506.45,25.96,True,1.051,16,N/A,Operations other line,,,Georgia,205538.67,-1568103.6467123013
2025-03-01,Operations,expense,N/A,other,Other,OfficeDepot,E-202503-OT-101,511.46,484.41,27.05,True,1.056,16,N/A,Operations other line,46.0,31-60,California,205538.67,-1568103.6467123013
2025-03-01,Operations,expense,N/A,other,Other,Staples,E-202503-OT-109,505.8,500.69,5.11,True,1.01,16,N/A,Operations other line,4.0,0-30,Massachusetts,205538.67,-1568103.6467123013
