month,department,line_type,product_line,category,subcategory,counterparty,invoice_id,amount,budget,variance,is_over_budget,spend_to_budget_ratio,headcount,role,notes,days_past_due,aging_bucket,state,dept_total_opex,company_ebitda
2025-07-01,Product,expense,N/A,other,Other,OfficeDepot,E-202507-OT-071,2389.76,2338.38,51.38,True,1.022,15,N/A,Product other line,8.0,0-30,Colorado,268365.7,-2211130.3878000006
2025-07-01,Product,expense,N/A,other,Other,WeWork,E-202507-OT-062,1877.15,1780.25,96.9,True,1.054,15,N/A,Product other line,,,Oregon,268365.7,-2211130.3878000006
2025-07-01,Product,expense,N/A,other,Other,WeWork,E-202507-OT-080,1637.63,1531.43,106.2,True,1.069,15,N/A,Product other line,,,Massachusetts,268365.7,-2211130.3878000006
2025-07-01,Product,expense,N/A,other,Other,WeWork,E-202507-OT-008,1567.46,1532.31,35.15,True,1.023,15,N/A,Product other line,,,Utah,268365.7,-2211130.3878000006
2025-07-01,Product,expense,N/A,other,Other,Staples,E-202507-OT-013,1539.2,1412.15,127.05,True,1.09,15,N/A,Product other line,,,Minnesota,268365.7,-2211130.3878000006
2025-07-01,Product,expense,N/A,other,Other,FedEx,E-202507-OT-078,1454.08,1394.57,59.51,True,1.043,15,N/A,Product other line,,,New York,268365.7,-2211130.3878000006
2025-07-01,Product,expense,N/A,other,Other,WeWork,E-202507-OT-032,1429.88,1324.02,105.86,True,1.08,15,N/A,Product other line,,,New Jersey,268365.7,-2211130.3878000006
2025-07-01,Product,expense,N/A,other,Other,Staples,E-202507-OT-025,1376.94,1278.57,98.37,True,1.077,15,N/A,Product other line,,,Wyoming,268365.7,-2211130.3878000006
2025-07-01,Product,expense,N/A,other,Other,FedEx,E-202507-OT-048,1211.13,1059.17,151.96,True,1.143,15,N/A,Product other line,,,Tennessee,268365.7,-2211130.3878000006
2025-07-01,Product,expense,N/A,other,Other,OfficeDepot,E-202507-OT-017,1190.29,1140.41,49.88,True,1.044,15,N/A,Product other line,,,Ohio,268365.7,-2211130.3878000006
2025-07-01,Product,expense,N/A,other,Other,UPS,E-202507-OT-033,1123.8,1043.03,80.77,True,1.077,15,N/A,Product other line,30.0,0-30,Utah,268365.7,-2211130.3878000006
2025-07-01,Product,expense,N/A,other,Other,OfficeDepot,E-202507-OT-041,1049.67,968.13,81.54,True,1.084,15,N/A,Product other line,,,California,268365.7,-2211130.3878000006
2025-07-01,Product,expense,N/A,other,Other,Staples,E-202507-OT-055,854.87,809.17,45.7,True,1.056,15,N/A,Product other line,0.0,0-30,Minnesota,268365.7,-2211130.3878000006
2025-07-01,Product,expense,N/A,other,Other,Staples,E-202507-OT-067,838.05,822.12,15.93,True,1.019,15,N/A,Product other line,,,Wyoming,268365.7,-2211130.3878000006
2025-07-01,Product,expense,N/A,other,Other,OfficeDepot,E-202507-OT-065,803.1,763.51,39.59,True,1.052,15,N/A,Product other line,0.0,0-30,New York,268365.7,-2211130.3878000006
2025-07-01,Product,expense,N/A,other,Other,Staples,E-202507-OT-037,797.14,759.85,37.29,True,1.049,15,N/A,Product other line,,,Texas,268365.7,-2211130.3878000006
2025-07-01,Product,expense,N/A,other,Other,UPS,E-202507-OT-015,763.12,746.02,17.1,True,1.023,15,N/A,Product other line,39.0,31-60,New Jersey,268365.7,-2211130.3878000006
2025-07-01,Product,expense,N/A,other,Other,Staples,E-202507-OT-031,747.99,713.63,34.36,True,1.048,15,N/A,Product other line,,,Texas,268365.7,-2211130.3878000006
