month,department,line_type,product_line,category,subcategory,counterparty,invoice_id,amount,budget,variance,is_over_budget,spend_to_budget_ratio,headcount,role,notes,days_past_due,aging_bucket,state,dept_total_opex,company_ebitda
2025-07-01,Customer Success,expense,N/A,other,Other,Staples,E-202507-OT-067,3310.48,3198.39,112.09,True,1.035,24,N/A,Customer Success other line,,,Massachusetts,318296.84,-1713488.256070122
2025-07-01,Customer Success,expense,N/A,other,Other,LegalCo,E-202507-OT-046,1606.61,1553.3,53.31,True,1.034,24,N/A,Customer Success other line,13.0,0-30,California,318296.84,-1713488.256070122
2025-07-01,Customer Success,expense,N/A,other,Other,LegalCo,E-202507-OT-070,1598.5,1520.35,78.15,True,1.051,24,N/A,Customer Success other line,,,Florida,318296.84,-1713488.256070122
2025-07-01,Customer Success,expense,N/A,other,Other,WeWork,E-202507-OT-014,1438.06,1334.0,104.06,True,1.078,24,N/A,Customer Success other line,16.0,0-30,Indiana,318296.84,-1713488.256070122
2025-07-01,Customer Success,expense,N/A,other,Other,FedEx,E-202507-OT-018,1317.2,1291.45,25.75,True,1.02,24,N/A,Customer Success other line,,,Minnesota,318296.84,-1713488.256070122
2025-07-01,Customer Success,expense,N/A,other,Other,FedEx,E-202507-OT-030,1229.33,1191.39,37.94,True,1.032,24,N/A,Customer Success other line,47.0,31-60,Wyoming,318296.84,-1713488.256070122
2025-07-01,Customer Success,expense,N/A,other,Other,LegalCo,E-202507-OT-004,1114.92,1103.88,11.04,True,1.01,24,N/A,Customer Success other line,,,California,318296.84,-1713488.256070122
2025-07-01,Customer Success,expense,N/A,other,Other,LegalCo,E-202507-OT-016,1096.33,1052.42,43.91,True,1.042,24,N/A,Customer Success other line,,,Alabama,318296.84,-1713488.256070122
2025-07-01,Customer Success,expense,N/A,other,Other,UPS,E-202507-OT-015,1049.58,961.11,88.47,True,1.092,24,N/A,Customer Success other line,23.0,0-30,Washington,318296.84,-1713488.256070122
2025-07-01,Customer Success,expense,N/A,other,Other,UPS,E-202507-OT-045,1038.82,1020.45,18.37,True,1.018,24,N/A,Customer Success other line,,,Virginia,318296.84,-1713488.256070122
2025-07-01,Customer Success,expense,N/A,other,Other,UPS,E-202507-OT-093,1036.63,982.15,54.48,True,1.055,24,N/A,Customer Success other line,,,North Carolina,318296.84,-1713488.256070122
2025-07-01,Customer Success,expense,N/A,other,Other,UPS,E-202507-OT-087,987.11,915.71,71.4,True,1.078,24,N/A,Customer Success other line,,,Michigan,318296.84,-1713488.256070122
2025-07-01,Customer Success,expense,N/A,other,Other,WeWork,E-202507-OT-080,981.49,958.25,23.24,True,1.024,24,N/A,Customer Success other line,39.0,31-60,California,318296.84,-1713488.256070122
2025-07-01,Customer Success,expense,N/A,other,Other,UPS,E-202507-OT-075,955.95,934.66,21.29,True,1.023,24,N/A,Customer Success other line,,,Alabama,318296.84,-1713488.256070122
