month,department,line_type,product_line,category,subcategory,counterparty,invoice_id,amount,budget,variance,is_over_budget,spend_to_budget_ratio,headcount,role,notes,days_past_due,aging_bucket,state,dept_total_opex,company_ebitda
2025-06-01,G&A,expense,N/A,other,Other,OfficeDepot,E-202506-OT-029,823.76,778.77,44.99,True,1.058,9,N/A,G&A other line,,,New York,146406.61,-1660750.1428472167
2025-06-01,G&A,expense,N/A,other,Other,WeWork,E-202506-OT-020,805.7,773.07,32.63,True,1.042,9,N/A,G&A other line,26.0,0-30,New Jersey,146406.61,-1660750.1428472167
2025-06-01,G&A,expense,N/A,other,Other,FedEx,E-202506-OT-006,787.97,729.96,58.01,True,1.079,9,N/A,G&A other line,,,Maryland,146406.61,-1660750.1428472167
2025-06-01,G&A,expense,N/A,other,Other,UPS,E-202506-OT-039,750.57,701.94,48.63,True,1.069,9,N/A,G&A other line,47.0,31-60,California,146406.61,-1660750.1428472167
2025-06-01,G&A,expense,N/A,other,Other,FedEx,E-202506-OT-036,750.1,725.78,24.32,True,1.034,9,N/A,G&A other line,,,Texas,146406.61,-1660750.1428472167
2025-06-01,G&A,expense,N/A,other,Other,Staples,E-202506-OT-055,616.07,581.43,34.64,True,1.06,9,N/A,G&A other line,,,Michigan,146406.61,-1660750.1428472167
2025-06-01,G&A,expense,N/A,other,Other,Staples,E-202506-OT-085,597.58,562.74,34.84,True,1.062,9,N/A,G&A other line,,,Massachusetts,146406.61,-1660750.1428472167
2025-06-01,G&A,expense,N/A,other,Other,LegalCo,E-202506-OT-022,567.84,523.41,44.43,True,1.085,9,N/A,G&A other line,,,Ohio,146406.61,-1660750.1428472167
2025-06-01,G&A,expense,N/A,other,Other,OfficeDepot,E-202506-OT-071,536.77,506.16,30.61,True,1.06,9,N/A,G&A other line,,,New York,146406.61,-1660750.1428472167
2025-06-01,G&A,expense,N/A,other,Other,WeWork,E-202506-OT-038,529.2,516.66,12.54,True,1.024,9,N/A,G&A other line,20.0,0-30,Utah,146406.61,-1660750.1428472167
2025-06-01,G&A,expense,N/A,other,Other,LegalCo,E-202506-OT-046,527.81,510.98,16.83,True,1.033,9,N/A,G&A other line,46.0,31-60,California,146406.61,-1660750.1428472167
2025-06-01,G&A,expense,N/A,other,Other,UPS,E-202506-OT-105,509.76,496.71,13.05,True,1.026,9,N/A,G&A other line,19.0,0-30,New Jersey,146406.61,-1660750.1428472167
2025-06-01,G&A,expense,N/A,other,Other,OfficeDepot,E-202506-OT-065,501.7,483.75,17.95,True,1.037,9,N/A,G&A other line,7.0,0-30,California,146406.61,-1660750.1428472167
2025-06-01,G&A,expense,N/A,other,Other,OfficeDepot,E-202506-OT-047,442.15,423.52,18.63,True,1.044,9,N/A,G&A other line,20.0,0-30,California,146406.61,-1660750.1428472167
