month,department,line_type,product_line,category,subcategory,counterparty,invoice_id,amount,budget,variance,is_over_budget,spend_to_budget_ratio,headcount,role,notes,days_past_due,aging_bucket,state,dept_total_opex,company_ebitda
2025-02-01,Marketing,expense,N/A,other,Other,OfficeDepot,E-202502-OT-071,1876.48,1706.12,170.36,True,1.1,15,N/A,Marketing other line,,,California,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,WeWork,E-202502-OT-062,1473.97,1376.14,97.83,True,1.071,15,N/A,Marketing other line,36.0,31-60,California,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,WeWork,E-202502-OT-080,1285.9,1273.17,12.73,True,1.01,15,N/A,Marketing other line,,,Utah,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,WeWork,E-202502-OT-008,1230.8,1160.85,69.95,True,1.06,15,N/A,Marketing other line,,,Rhode Island,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,Staples,E-202502-OT-013,1208.61,1165.19,43.42,True,1.037,15,N/A,Marketing other line,,,Wyoming,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,FedEx,E-202502-OT-078,1141.77,1088.34,53.43,True,1.049,15,N/A,Marketing other line,,,Michigan,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,WeWork,E-202502-OT-032,1122.77,1077.3,45.47,True,1.042,15,N/A,Marketing other line,32.0,31-60,California,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,Staples,E-202502-OT-025,1081.2,1058.74,22.46,True,1.021,15,N/A,Marketing other line,13.0,0-30,Texas,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,FedEx,E-202502-OT-048,951.0,938.56,12.44,True,1.013,15,N/A,Marketing other line,,,California,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,OfficeDepot,E-202502-OT-017,934.64,880.45,54.19,True,1.062,15,N/A,Marketing other line,25.0,0-30,Nevada,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,UPS,E-202502-OT-033,882.43,831.51,50.92,True,1.061,15,N/A,Marketing other line,,,Ohio,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,OfficeDepot,E-202502-OT-041,824.22,777.22,47.0,True,1.06,15,N/A,Marketing other line,,,Alabama,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,Staples,E-202502-OT-055,671.26,622.96,48.3,True,1.078,15,N/A,Marketing other line,,,Wyoming,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,Staples,E-202502-OT-067,658.05,620.62,37.43,True,1.06,15,N/A,Marketing other line,,,Texas,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,OfficeDepot,E-202502-OT-065,630.61,624.37,6.24,True,1.01,15,N/A,Marketing other line,,,Rhode Island,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,Staples,E-202502-OT-037,625.93,580.94,44.99,True,1.077,15,N/A,Marketing other line,,,Oregon,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,UPS,E-202502-OT-015,599.21,576.62,22.59,True,1.039,15,N/A,Marketing other line,,,New York,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,Staples,E-202502-OT-031,587.34,578.3,9.04,True,1.016,15,N/A,Marketing other line,,,Massachusetts,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,FedEx,E-202502-OT-012,575.54,555.62,19.92,True,1.036,15,N/A,Marketing other line,,,New York,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,UPS,E-202502-OT-069,572.58,540.65,31.93,True,1.059,15,N/A,Marketing other line,,,Wisconsin,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,Staples,E-202502-OT-001,557.3,535.23,22.07,True,1.041,15,N/A,Marketing other line,,,Minnesota,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,UPS,E-202502-OT-063,556.26,548.47,7.79,True,1.014,15,N/A,Marketing other line,,,Florida,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,OfficeDepot,E-202502-OT-029,547.34,528.53,18.81,True,1.036,15,N/A,Marketing other line,,,California,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,WeWork,E-202502-OT-002,515.83,503.43,12.4,True,1.025,15,N/A,Marketing other line,,,New Mexico,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,WeWork,E-202502-OT-056,501.24,493.05,8.19,True,1.017,15,N/A,Marketing other line,39.0,31-60,Texas,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,WeWork,E-202502-OT-068,447.95,433.84,14.11,True,1.033,15,N/A,Marketing other line,,,Massachusetts,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,LegalCo,E-202502-OT-058,405.99,390.95,15.04,True,1.038,15,N/A,Marketing other line,,,South Carolina,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,UPS,E-202502-OT-081,378.06,353.38,24.68,True,1.07,15,N/A,Marketing other line,,,Minnesota,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,UPS,E-202502-OT-051,377.0,327.83,49.17,True,1.15,15,N/A,Marketing other line,,,California,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,WeWork,E-202502-OT-038,371.75,340.07,31.68,True,1.093,15,N/A,Marketing other line,33.0,31-60,Michigan,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,LegalCo,E-202502-OT-010,348.05,344.6,3.45,True,1.01,15,N/A,Marketing other line,11.0,0-30,Colorado,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,OfficeDepot,E-202502-OT-023,345.03,322.62,22.41,True,1.069,15,N/A,Marketing other line,,,Arizona,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,LegalCo,E-202502-OT-004,335.43,309.44,25.99,True,1.084,15,N/A,Marketing other line,,,New Jersey,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,OfficeDepot,E-202502-OT-011,330.64,313.66,16.98,True,1.054,15,N/A,Marketing other line,,,Michigan,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,WeWork,E-202502-OT-020,330.19,317.58,12.61,True,1.04,15,N/A,Marketing other line,,,New Jersey,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,WeWork,E-202502-OT-026,325.19,314.62,10.57,True,1.034,15,N/A,Marketing other line,,,New Jersey,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,FedEx,E-202502-OT-066,318.38,297.89,20.49,True,1.069,15,N/A,Marketing other line,28.0,0-30,New York,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,LegalCo,E-202502-OT-028,315.97,312.84,3.13,True,1.01,15,N/A,Marketing other line,,,Maryland,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,LegalCo,E-202502-OT-034,287.82,273.92,13.9,True,1.051,15,N/A,Marketing other line,,,Indiana,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,UPS,E-202502-OT-027,283.17,266.31,16.86,True,1.063,15,N/A,Marketing other line,,,Wyoming,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,Staples,E-202502-OT-043,261.49,248.35,13.14,True,1.053,15,N/A,Marketing other line,,,Minnesota,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,Staples,E-202502-OT-049,251.77,249.28,2.49,True,1.01,15,N/A,Marketing other line,,,Texas,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,UPS,E-202502-OT-009,234.82,226.72,8.1,True,1.036,15,N/A,Marketing other line,,,New Mexico,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,LegalCo,E-202502-OT-076,224.35,212.77,11.58,True,1.054,15,N/A,Marketing other line,,,Texas,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,Staples,E-202502-OT-079,221.61,214.77,6.84,True,1.032,15,N/A,Marketing other line,19.0,0-30,New Jersey,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,WeWork,E-202502-OT-050,220.84,202.4,18.44,True,1.091,15,N/A,Marketing other line,20.0,0-30,Oregon,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,UPS,E-202502-OT-057,220.52,209.63,10.89,True,1.052,15,N/A,Marketing other line,,,Missouri,210725.73,-2042146.9568
2025-02-01,Marketing,expense,N/A,other,Other,Staples,E-202502-OT-073,216.36,210.59,5.77,True,1.027,15,N/A,Marketing other line,,,Texas,210725.73,-2042146.9568
