month,department,line_type,product_line,category,subcategory,counterparty,invoice_id,amount,budget,variance,is_over_budget,spend_to_budget_ratio,headcount,role,notes,days_past_due,aging_bucket,state,dept_total_opex,company_ebitda
2025-01-01,IT,expense,N/A,other,Other,OfficeDepot,E-202501-OT-029,637.95,588.98,48.97,True,1.083,9,N/A,IT other line,22.0,0-30,New York,130825.48,-1625844.3400619922
2025-01-01,IT,expense,N/A,other,Other,WeWork,E-202501-OT-020,623.96,583.05,40.91,True,1.07,9,N/A,IT other line,,,New Jersey,130825.48,-1625844.3400619922
2025-01-01,IT,expense,N/A,other,Other,FedEx,E-202501-OT-006,610.23,567.4,42.83,True,1.075,9,N/A,IT other line,,,Maryland,130825.48,-1625844.3400619922
2025-01-01,IT,expense,N/A,other,Other,UPS,E-202501-OT-039,581.27,559.3,21.97,True,1.039,9,N/A,IT other line,,,California,130825.48,-1625844.3400619922
2025-01-01,IT,expense,N/A,other,Other,FedEx,E-202501-OT-036,580.9,563.79,17.11,True,1.03,9,N/A,IT other line,18.0,0-30,Texas,130825.48,-1625844.3400619922
2025-01-01,IT,expense,N/A,other,Other,Staples,E-202501-OT-055,477.11,441.73,35.38,True,1.08,9,N/A,IT other line,,,Michigan,130825.48,-1625844.3400619922
2025-01-01,IT,expense,N/A,other,Other,Staples,E-202501-OT-085,462.78,433.35,29.43,True,1.068,9,N/A,IT other line,47.0,31-60,Massachusetts,130825.48,-1625844.3400619922
2025-01-01,IT,expense,N/A,other,Other,LegalCo,E-202501-OT-022,439.75,405.29,34.46,True,1.085,9,N/A,IT other line,22.0,0-30,Ohio,130825.48,-1625844.3400619922
2025-01-01,IT,expense,N/A,other,Other,OfficeDepot,E-202501-OT-071,415.69,411.57,4.12,True,1.01,9,N/A,IT other line,21.0,0-30,New York,130825.48,-1625844.3400619922
2025-01-01,IT,expense,N/A,other,Other,WeWork,E-202501-OT-038,409.83,372.77,37.06,True,1.099,9,N/A,IT other line,,,Utah,130825.48,-1625844.3400619922
2025-01-01,IT,expense,N/A,other,Other,LegalCo,E-202501-OT-046,408.75,399.02,9.73,True,1.024,9,N/A,IT other line,,,California,130825.48,-1625844.3400619922
2025-01-01,IT,expense,N/A,other,Other,UPS,E-202501-OT-105,394.77,373.29,21.48,True,1.058,9,N/A,IT other line,,,New Jersey,130825.48,-1625844.3400619922
2025-01-01,IT,expense,N/A,other,Other,OfficeDepot,E-202501-OT-065,388.54,384.69,3.85,True,1.01,9,N/A,IT other line,,,California,130825.48,-1625844.3400619922
2025-01-01,IT,expense,N/A,other,Other,OfficeDepot,E-202501-OT-047,342.41,323.96,18.45,True,1.057,9,N/A,IT other line,,,California,130825.48,-1625844.3400619922
2025-01-01,IT,expense,N/A,other,Other,WeWork,E-202501-OT-044,320.21,309.37,10.84,True,1.035,9,N/A,IT other line,,,Wyoming,130825.48,-1625844.3400619922
2025-01-01,IT,expense,N/A,other,Other,Staples,E-202501-OT-067,316.83,313.69,3.14,True,1.01,9,N/A,IT other line,,,Oregon,130825.48,-1625844.3400619922
