month,department,line_type,product_line,category,subcategory,counterparty,invoice_id,amount,budget,variance,is_over_budget,spend_to_budget_ratio,headcount,role,notes,days_past_due,aging_bucket,state,dept_total_opex,company_ebitda
2025-01-01,Sales,expense,N/A,other,Other,OfficeDepot,E-202501-OT-071,2045.26,1892.63,152.63,True,1.081,23,N/A,Sales other line,35.0,31-60,Montana,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,WeWork,E-202501-OT-062,1606.54,1590.63,15.91,True,1.01,23,N/A,Sales other line,13.0,0-30,California,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,WeWork,E-202501-OT-080,1401.56,1340.26,61.3,True,1.046,23,N/A,Sales other line,,,Alabama,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,WeWork,E-202501-OT-008,1341.5,1243.27,98.23,True,1.079,23,N/A,Sales other line,18.0,0-30,Maryland,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,Staples,E-202501-OT-013,1317.32,1242.29,75.03,True,1.06,23,N/A,Sales other line,,,Ohio,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,FedEx,E-202501-OT-078,1244.46,1209.18,35.28,True,1.029,23,N/A,Sales other line,,,California,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,WeWork,E-202501-OT-032,1223.75,1168.12,55.63,True,1.048,23,N/A,Sales other line,,,Virginia,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,Staples,E-202501-OT-025,1178.45,1122.73,55.72,True,1.05,23,N/A,Sales other line,,,New York,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,FedEx,E-202501-OT-048,1036.54,1018.32,18.22,True,1.018,23,N/A,Sales other line,,,Massachusetts,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,OfficeDepot,E-202501-OT-017,1018.7,1004.77,13.93,True,1.014,23,N/A,Sales other line,39.0,31-60,Oregon,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,UPS,E-202501-OT-033,961.8,921.35,40.45,True,1.044,23,N/A,Sales other line,8.0,0-30,New York,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,OfficeDepot,E-202501-OT-041,898.35,860.59,37.76,True,1.044,23,N/A,Sales other line,13.0,0-30,Illinois,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,Staples,E-202501-OT-055,731.64,665.42,66.22,True,1.1,23,N/A,Sales other line,22.0,0-30,Idaho,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,Staples,E-202501-OT-067,717.24,650.31,66.93,True,1.103,23,N/A,Sales other line,25.0,0-30,New York,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,OfficeDepot,E-202501-OT-065,687.33,652.16,35.17,True,1.054,23,N/A,Sales other line,,,Washington,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,Staples,E-202501-OT-037,682.23,654.17,28.06,True,1.043,23,N/A,Sales other line,8.0,0-30,Missouri,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,UPS,E-202501-OT-015,653.11,646.64,6.47,True,1.01,23,N/A,Sales other line,12.0,0-30,New Jersey,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,Staples,E-202501-OT-031,640.16,621.95,18.21,True,1.029,23,N/A,Sales other line,,,California,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,FedEx,E-202501-OT-012,627.31,576.4,50.91,True,1.088,23,N/A,Sales other line,,,California,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,UPS,E-202501-OT-069,624.07,589.08,34.99,True,1.059,23,N/A,Sales other line,,,Minnesota,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,Staples,E-202501-OT-001,607.43,564.69,42.74,True,1.076,23,N/A,Sales other line,1.0,0-30,Utah,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,UPS,E-202501-OT-063,606.29,600.29,6.0,True,1.01,23,N/A,Sales other line,,,North Carolina,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,OfficeDepot,E-202501-OT-029,596.57,574.44,22.13,True,1.039,23,N/A,Sales other line,,,Texas,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,WeWork,E-202501-OT-002,562.22,539.05,23.17,True,1.043,23,N/A,Sales other line,,,California,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,WeWork,E-202501-OT-056,546.32,531.66,14.66,True,1.028,23,N/A,Sales other line,,,Texas,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,WeWork,E-202501-OT-068,488.24,445.56,42.68,True,1.096,23,N/A,Sales other line,24.0,0-30,New Jersey,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,LegalCo,E-202501-OT-058,442.5,428.92,13.58,True,1.032,23,N/A,Sales other line,,,Michigan,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,UPS,E-202501-OT-081,412.06,385.55,26.51,True,1.069,23,N/A,Sales other line,,,Virginia,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,UPS,E-202501-OT-051,410.91,390.3,20.61,True,1.053,23,N/A,Sales other line,,,California,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,WeWork,E-202501-OT-038,405.18,401.17,4.01,True,1.01,23,N/A,Sales other line,,,South Carolina,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,LegalCo,E-202501-OT-010,379.35,366.01,13.34,True,1.036,23,N/A,Sales other line,,,California,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,OfficeDepot,E-202501-OT-023,376.06,353.97,22.09,True,1.062,23,N/A,Sales other line,,,Minnesota,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,LegalCo,E-202501-OT-004,365.6,340.52,25.08,True,1.074,23,N/A,Sales other line,51.0,31-60,New Mexico,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,OfficeDepot,E-202501-OT-011,360.38,337.14,23.24,True,1.069,23,N/A,Sales other line,23.0,0-30,Massachusetts,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,WeWork,E-202501-OT-020,359.89,341.02,18.87,True,1.055,23,N/A,Sales other line,,,Washington,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,WeWork,E-202501-OT-026,354.44,344.36,10.08,True,1.029,23,N/A,Sales other line,,,California,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,FedEx,E-202501-OT-066,347.02,343.58,3.44,True,1.01,23,N/A,Sales other line,24.0,0-30,Michigan,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,LegalCo,E-202501-OT-028,344.39,316.35,28.04,True,1.089,23,N/A,Sales other line,,,California,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,LegalCo,E-202501-OT-034,313.71,297.9,15.81,True,1.053,23,N/A,Sales other line,28.0,0-30,New York,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,UPS,E-202501-OT-027,308.64,294.34,14.3,True,1.049,23,N/A,Sales other line,,,California,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,Staples,E-202501-OT-043,285.01,273.75,11.26,True,1.041,23,N/A,Sales other line,0.0,0-30,Florida,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,Staples,E-202501-OT-049,274.41,268.84,5.57,True,1.021,23,N/A,Sales other line,,,Wisconsin,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,UPS,E-202501-OT-009,255.94,248.81,7.13,True,1.029,23,N/A,Sales other line,,,California,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,LegalCo,E-202501-OT-076,244.52,217.09,27.43,True,1.126,23,N/A,Sales other line,,,Texas,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,Staples,E-202501-OT-079,241.54,232.88,8.66,True,1.037,23,N/A,Sales other line,,,Arizona,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,WeWork,E-202501-OT-050,240.71,238.33,2.38,True,1.01,23,N/A,Sales other line,,,Virginia,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,UPS,E-202501-OT-057,240.35,235.04,5.31,True,1.023,23,N/A,Sales other line,40.0,31-60,Utah,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,Staples,E-202501-OT-073,235.82,224.84,10.98,True,1.049,23,N/A,Sales other line,,,New York,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,OfficeDepot,E-202501-OT-059,235.06,218.84,16.22,True,1.074,23,N/A,Sales other line,,,New Jersey,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,OfficeDepot,E-202501-OT-077,228.63,210.22,18.41,True,1.088,23,N/A,Sales other line,,,Tennessee,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,WeWork,E-202501-OT-014,204.72,195.57,9.15,True,1.047,23,N/A,Sales other line,14.0,0-30,Indiana,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,LegalCo,E-202501-OT-016,203.83,199.31,4.52,True,1.023,23,N/A,Sales other line,9.0,0-30,Tennessee,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,LegalCo,E-202501-OT-052,201.61,191.47,10.14,True,1.053,23,N/A,Sales other line,,,California,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,UPS,E-202501-OT-045,197.18,188.64,8.54,True,1.045,23,N/A,Sales other line,36.0,31-60,Rhode Island,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,LegalCo,E-202501-OT-064,196.84,194.89,1.95,True,1.01,23,N/A,Sales other line,50.0,31-60,California,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,OfficeDepot,E-202501-OT-053,192.59,190.68,1.91,True,1.01,23,N/A,Sales other line,,,Texas,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,Staples,E-202501-OT-007,186.36,184.51,1.85,True,1.01,23,N/A,Sales other line,,,Wyoming,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,UPS,E-202501-OT-003,178.91,163.68,15.23,True,1.093,23,N/A,Sales other line,0.0,0-30,Arizona,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,UPS,E-202501-OT-039,173.31,165.7,7.61,True,1.046,23,N/A,Sales other line,,,Colorado,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,FedEx,E-202501-OT-030,172.59,170.88,1.71,True,1.01,23,N/A,Sales other line,28.0,0-30,Oregon,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,OfficeDepot,E-202501-OT-047,158.8,157.23,1.57,True,1.01,23,N/A,Sales other line,,,Texas,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,LegalCo,E-202501-OT-022,150.45,141.7,8.75,True,1.062,23,N/A,Sales other line,,,Pennsylvania,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,FedEx,E-202501-OT-036,147.84,138.43,9.41,True,1.068,23,N/A,Sales other line,,,Texas,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,WeWork,E-202501-OT-044,147.76,137.85,9.91,True,1.072,23,N/A,Sales other line,,,Alabama,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,FedEx,E-202501-OT-024,139.9,135.79,4.11,True,1.03,23,N/A,Sales other line,,,Missouri,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,FedEx,E-202501-OT-006,122.67,115.56,7.11,True,1.062,23,N/A,Sales other line,,,New Jersey,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,OfficeDepot,E-202501-OT-035,120.75,116.38,4.37,True,1.038,23,N/A,Sales other line,,,Wyoming,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,UPS,E-202501-OT-075,98.97,93.28,5.69,True,1.061,23,N/A,Sales other line,42.0,31-60,Florida,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,OfficeDepot,E-202501-OT-005,94.84,93.9,0.94,True,1.01,23,N/A,Sales other line,,,Texas,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,FedEx,E-202501-OT-042,75.42,71.17,4.25,True,1.06,23,N/A,Sales other line,,,California,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,Staples,E-202501-OT-061,70.33,63.94,6.39,True,1.1,23,N/A,Sales other line,,,Minnesota,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,FedEx,E-202501-OT-018,68.75,66.13,2.62,True,1.04,23,N/A,Sales other line,33.0,31-60,Michigan,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,Staples,E-202501-OT-019,68.42,66.69,1.73,True,1.026,23,N/A,Sales other line,,,Indiana,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,FedEx,E-202501-OT-060,59.55,56.78,2.77,True,1.049,23,N/A,Sales other line,,,Utah,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,WeWork,E-202501-OT-074,57.35,54.3,3.05,True,1.056,23,N/A,Sales other line,,,Rhode Island,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,UPS,E-202501-OT-021,39.76,38.94,0.82,True,1.021,23,N/A,Sales other line,22.0,0-30,Alabama,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,LegalCo,E-202501-OT-046,38.14,35.94,2.2,True,1.061,23,N/A,Sales other line,3.0,0-30,New York,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,FedEx,E-202501-OT-072,20.94,19.81,1.13,True,1.057,23,N/A,Sales other line,,,Massachusetts,346333.39,-1625844.3400619922
2025-01-01,Sales,expense,N/A,other,Other,LegalCo,E-202501-OT-040,14.78,14.02,0.76,True,1.054,23,N/A,Sales other line,,,New York,346333.39,-1625844.3400619922
