month,department,line_type,product_line,category,subcategory,counterparty,invoice_id,amount,budget,variance,is_over_budget,spend_to_budget_ratio,headcount,role,notes,days_past_due,aging_bucket,state,dept_total_opex,company_ebitda
2025-05-01,Finance,expense,N/A,other,Other,OfficeDepot,E-202505-OT-029,1141.34,1059.75,81.59,True,1.077,9,N/A,Finance other line,,,New York,150770.28,-2100980.8176
2025-05-01,Finance,expense,N/A,other,Other,WeWork,E-202505-OT-020,1116.32,1060.62,55.7,True,1.053,9,N/A,Finance other line,,,New Jersey,150770.28,-2100980.8176
2025-05-01,Finance,expense,N/A,other,Other,FedEx,E-202505-OT-006,1091.74,1046.9,44.84,True,1.043,9,N/A,Finance other line,13.0,0-30,Maryland,150770.28,-2100980.8176
2025-05-01,Finance,expense,N/A,other,Other,UPS,E-202505-OT-039,1039.93,992.48,47.45,True,1.048,9,N/A,Finance other line,2.0,0-30,California,150770.28,-2100980.8176
2025-05-01,Finance,expense,N/A,other,Other,FedEx,E-202505-OT-036,1039.28,961.92,77.36,True,1.08,9,N/A,Finance other line,,,Texas,150770.28,-2100980.8176
2025-05-01,Finance,expense,N/A,other,Other,Staples,E-202505-OT-055,853.58,786.95,66.63,True,1.085,9,N/A,Finance other line,,,Michigan,150770.28,-2100980.8176
2025-05-01,Finance,expense,N/A,other,Other,Staples,E-202505-OT-085,827.95,783.91,44.04,True,1.056,9,N/A,Finance other line,37.0,31-60,Massachusetts,150770.28,-2100980.8176
2025-05-01,Finance,expense,N/A,other,Other,LegalCo,E-202505-OT-022,786.75,756.16,30.59,True,1.04,9,N/A,Finance other line,,,Ohio,150770.28,-2100980.8176
2025-05-01,Finance,expense,N/A,other,Other,OfficeDepot,E-202505-OT-071,743.7,736.34,7.36,True,1.01,9,N/A,Finance other line,,,New York,150770.28,-2100980.8176
2025-05-01,Finance,expense,N/A,other,Other,WeWork,E-202505-OT-038,733.22,706.71,26.51,True,1.038,9,N/A,Finance other line,0.0,0-30,Utah,150770.28,-2100980.8176
2025-05-01,Finance,expense,N/A,other,Other,LegalCo,E-202505-OT-046,731.29,690.57,40.72,True,1.059,9,N/A,Finance other line,,,California,150770.28,-2100980.8176
2025-05-01,Finance,expense,N/A,other,Other,UPS,E-202505-OT-105,706.28,678.44,27.84,True,1.041,9,N/A,Finance other line,,,New Jersey,150770.28,-2100980.8176
2025-05-01,Finance,expense,N/A,other,Other,OfficeDepot,E-202505-OT-065,695.12,688.24,6.88,True,1.01,9,N/A,Finance other line,,,California,150770.28,-2100980.8176
2025-05-01,Finance,expense,N/A,other,Other,OfficeDepot,E-202505-OT-047,612.6,590.68,21.92,True,1.037,9,N/A,Finance other line,,,California,150770.28,-2100980.8176
2025-05-01,Finance,expense,N/A,other,Other,WeWork,E-202505-OT-044,572.87,542.13,30.74,True,1.057,9,N/A,Finance other line,,,Wyoming,150770.28,-2100980.8176
2025-05-01,Finance,expense,N/A,other,Other,Staples,E-202505-OT-067,566.84,531.98,34.86,True,1.066,9,N/A,Finance other line,,,Oregon,150770.28,-2100980.8176
2025-05-01,Finance,expense,N/A,other,Other,OfficeDepot,E-202505-OT-095,560.9,535.76,25.14,True,1.047,9,N/A,Finance other line,33.0,31-60,Michigan,150770.28,-2100980.8176
2025-05-01,Finance,expense,N/A,other,Other,Staples,E-202505-OT-019,502.5,494.76,7.74,True,1.016,9,N/A,Finance other line,34.0,31-60,New Mexico,150770.28,-2100980.8176
2025-05-01,Finance,expense,N/A,other,Other,UPS,E-202505-OT-027,453.55,442.32,11.23,True,1.025,9,N/A,Finance other line,,,Colorado,150770.28,-2100980.8176
2025-05-01,Finance,expense,N/A,other,Other,Staples,E-202505-OT-049,451.97,434.1,17.87,True,1.041,9,N/A,Finance other line,33.0,31-60,California,150770.28,-2100980.8176
2025-05-01,Finance,expense,N/A,other,Other,FedEx,E-202505-OT-084,441.45,418.58,22.87,True,1.055,9,N/A,Finance other line,,,Texas,150770.28,-2100980.8176
2025-05-01,Finance,expense,N/A,other,Other,FedEx,E-202505-OT-054,435.07,399.54,35.53,True,1.089,9,N/A,Finance other line,,,Oregon,150770.28,-2100980.8176
2025-05-01,Finance,expense,N/A,other,Other,WeWork,E-202505-OT-098,433.71,411.21,22.5,True,1.055,9,N/A,Finance other line,,,Minnesota,150770.28,-2100980.8176
2025-05-01,Finance,expense,N/A,other,Other,LegalCo,E-202505-OT-040,412.65,391.89,20.76,True,1.053,9,N/A,Finance other line,,,Arizona,150770.28,-2100980.8176
2025-05-01,Finance,expense,N/A,other,Other,FedEx,E-202505-OT-012,412.49,391.13,21.36,True,1.055,9,N/A,Finance other line,0.0,0-30,Massachusetts,150770.28,-2100980.8176
2025-05-01,Finance,expense,N/A,other,Other,LegalCo,E-202505-OT-016,402.97,378.96,24.01,True,1.063,9,N/A,Finance other line,11.0,0-30,Ohio,150770.28,-2100980.8176
2025-05-01,Finance,expense,N/A,other,Other,LegalCo,E-202505-OT-100,393.37,362.24,31.13,True,1.086,9,N/A,Finance other line,,,North Carolina,150770.28,-2100980.8176
2025-05-01,Finance,expense,N/A,other,Other,FedEx,E-202505-OT-066,388.62,377.36,11.26,True,1.03,9,N/A,Finance other line,22.0,0-30,Texas,150770.28,-2100980.8176
2025-05-01,Finance,expense,N/A,other,Other,UPS,E-202505-OT-069,379.18,359.54,19.64,True,1.055,9,N/A,Finance other line,18.0,0-30,Virginia,150770.28,-2100980.8176
2025-05-01,Finance,expense,N/A,other,Other,WeWork,E-202505-OT-014,372.97,369.28,3.69,True,1.01,9,N/A,Finance other line,38.0,31-60,New Jersey,150770.28,-2100980.8176
2025-05-01,Finance,expense,N/A,other,Other,UPS,E-202505-OT-081,368.04,334.31,33.73,True,1.101,9,N/A,Finance other line,27.0,0-30,Alabama,150770.28,-2100980.8176
2025-05-01,Finance,expense,N/A,other,Other,LegalCo,E-202505-OT-076,367.92,357.56,10.36,True,1.029,9,N/A,Finance other line,,,Colorado,150770.28,-2100980.8176
2025-05-01,Finance,expense,N/A,other,Other,Staples,E-202505-OT-031,356.82,338.82,18.0,True,1.053,9,N/A,Finance other line,,,California,150770.28,-2100980.8176
2025-05-01,Finance,expense,N/A,other,Other,LegalCo,E-202505-OT-106,356.43,333.88,22.55,True,1.068,9,N/A,Finance other line,,,Minnesota,150770.28,-2100980.8176
2025-05-01,Finance,expense,N/A,other,Other,FedEx,E-202505-OT-102,319.25,293.59,25.66,True,1.087,9,N/A,Finance other line,,,Washington,150770.28,-2100980.8176
2025-05-01,Finance,expense,N/A,other,Other,OfficeDepot,E-202505-OT-107,315.27,300.55,14.72,True,1.049,9,N/A,Finance other line,,,Georgia,150770.28,-2100980.8176
2025-05-01,Finance,expense,N/A,other,Other,OfficeDepot,E-202505-OT-101,302.86,283.12,19.74,True,1.07,9,N/A,Finance other line,,,California,150770.28,-2100980.8176
2025-05-01,Finance,expense,N/A,other,Other,Staples,E-202505-OT-109,299.51,281.29,18.22,True,1.065,9,N/A,Finance other line,,,Massachusetts,150770.28,-2100980.8176
2025-05-01,Finance,expense,N/A,other,Other,FedEx,E-202505-OT-060,289.38,282.16,7.22,True,1.026,9,N/A,Finance other line,,,Minnesota,150770.28,-2100980.8176
