month,department,line_type,product_line,category,subcategory,counterparty,invoice_id,amount,budget,variance,is_over_budget,spend_to_budget_ratio,headcount,role,notes,days_past_due,aging_bucket,state,dept_total_opex,company_ebitda
2025-02-01,IT,expense,N/A,other,Other,OfficeDepot,E-202502-OT-029,438.48,410.67,27.81,True,1.068,6,N/A,IT other line,18.0,0-30,New York,89113.37,-2042146.9568
2025-02-01,IT,expense,N/A,other,Other,WeWork,E-202502-OT-020,428.87,391.43,37.44,True,1.096,6,N/A,IT other line,,,New Jersey,89113.37,-2042146.9568
2025-02-01,IT,expense,N/A,other,Other,FedEx,E-202502-OT-006,419.43,415.28,4.15,True,1.01,6,N/A,IT other line,,,Maryland,89113.37,-2042146.9568
2025-02-01,IT,expense,N/A,other,Other,UPS,E-202502-OT-039,399.53,382.24,17.29,True,1.045,6,N/A,IT other line,,,California,89113.37,-2042146.9568
2025-02-01,IT,expense,N/A,other,Other,FedEx,E-202502-OT-036,399.28,388.62,10.66,True,1.027,6,N/A,IT other line,,,Texas,89113.37,-2042146.9568
2025-02-01,IT,expense,N/A,other,Other,Staples,E-202502-OT-055,327.93,299.67,28.26,True,1.094,6,N/A,IT other line,16.0,0-30,Michigan,89113.37,-2042146.9568
2025-02-01,IT,expense,N/A,other,Other,Staples,E-202502-OT-085,318.09,301.43,16.66,True,1.055,6,N/A,IT other line,,,Massachusetts,89113.37,-2042146.9568
2025-02-01,IT,expense,N/A,other,Other,LegalCo,E-202502-OT-022,302.26,294.93,7.33,True,1.025,6,N/A,IT other line,,,Ohio,89113.37,-2042146.9568
2025-02-01,IT,expense,N/A,other,Other,OfficeDepot,E-202502-OT-071,285.72,259.11,26.61,True,1.103,6,N/A,IT other line,,,New York,89113.37,-2042146.9568
2025-02-01,IT,expense,N/A,other,Other,WeWork,E-202502-OT-038,281.69,257.77,23.92,True,1.093,6,N/A,IT other line,,,Utah,89113.37,-2042146.9568
2025-02-01,IT,expense,N/A,other,Other,LegalCo,E-202502-OT-046,280.95,267.77,13.18,True,1.049,6,N/A,IT other line,,,California,89113.37,-2042146.9568
2025-02-01,IT,expense,N/A,other,Other,UPS,E-202502-OT-105,271.34,264.99,6.35,True,1.024,6,N/A,IT other line,,,New Jersey,89113.37,-2042146.9568
2025-02-01,IT,expense,N/A,other,Other,OfficeDepot,E-202502-OT-065,267.06,259.4,7.66,True,1.03,6,N/A,IT other line,,,California,89113.37,-2042146.9568
2025-02-01,IT,expense,N/A,other,Other,OfficeDepot,E-202502-OT-047,235.35,216.43,18.92,True,1.087,6,N/A,IT other line,23.0,0-30,California,89113.37,-2042146.9568
2025-02-01,IT,expense,N/A,other,Other,WeWork,E-202502-OT-044,220.09,209.84,10.25,True,1.049,6,N/A,IT other line,,,Wyoming,89113.37,-2042146.9568
2025-02-01,IT,expense,N/A,other,Other,Staples,E-202502-OT-067,217.77,196.87,20.9,True,1.106,6,N/A,IT other line,,,Oregon,89113.37,-2042146.9568
