month,department,line_type,product_line,category,subcategory,counterparty,invoice_id,amount,budget,variance,is_over_budget,spend_to_budget_ratio,headcount,role,notes,days_past_due,aging_bucket,state,dept_total_opex,company_ebitda
2025-04-01,HR,expense,N/A,other,Other,OfficeDepot,E-202504-OT-029,16.88,16.57,0.31,True,1.019,0,N/A,HR other line,,,New York,3000.0,-1569405.0295837624
2025-04-01,HR,expense,N/A,other,Other,WeWork,E-202504-OT-020,16.51,14.94,1.57,True,1.105,0,N/A,HR other line,,,New Jersey,3000.0,-1569405.0295837624
2025-04-01,HR,expense,N/A,other,Other,FedEx,E-202504-OT-006,16.15,14.94,1.21,True,1.081,0,N/A,HR other line,12.0,0-30,Maryland,3000.0,-1569405.0295837624
2025-04-01,HR,expense,N/A,other,Other,UPS,E-202504-OT-039,15.38,14.6,0.78,True,1.053,0,N/A,HR other line,33.0,31-60,California,3000.0,-1569405.0295837624
2025-04-01,HR,expense,N/A,other,Other,FedEx,E-202504-OT-036,15.37,14.65,0.72,True,1.049,0,N/A,HR other line,,,Texas,3000.0,-1569405.0295837624
2025-04-01,HR,expense,N/A,other,Other,Staples,E-202504-OT-055,12.62,12.5,0.12,True,1.01,0,N/A,HR other line,,,Michigan,3000.0,-1569405.0295837624
2025-04-01,HR,expense,N/A,other,Other,Staples,E-202504-OT-085,12.24,12.12,0.12,True,1.01,0,N/A,HR other line,,,Massachusetts,3000.0,-1569405.0295837624
2025-04-01,HR,expense,N/A,other,Other,LegalCo,E-202504-OT-022,11.64,10.71,0.93,True,1.087,0,N/A,HR other line,,,Ohio,3000.0,-1569405.0295837624
2025-04-01,HR,expense,N/A,other,Other,OfficeDepot,E-202504-OT-071,11.0,10.13,0.87,True,1.086,0,N/A,HR other line,,,New York,3000.0,-1569405.0295837624
2025-04-01,HR,expense,N/A,other,Other,WeWork,E-202504-OT-038,10.84,10.67,0.17,True,1.016,0,N/A,HR other line,,,Utah,3000.0,-1569405.0295837624
2025-04-01,HR,expense,N/A,other,Other,LegalCo,E-202504-OT-046,10.82,10.43,0.39,True,1.037,0,N/A,HR other line,,,California,3000.0,-1569405.0295837624
2025-04-01,HR,expense,N/A,other,Other,UPS,E-202504-OT-105,10.45,9.85,0.6,True,1.061,0,N/A,HR other line,52.0,31-60,New Jersey,3000.0,-1569405.0295837624
2025-04-01,HR,expense,N/A,other,Other,OfficeDepot,E-202504-OT-065,10.28,9.77,0.51,True,1.052,0,N/A,HR other line,,,California,3000.0,-1569405.0295837624
2025-04-01,HR,expense,N/A,other,Other,OfficeDepot,E-202504-OT-047,9.06,8.81,0.25,True,1.028,0,N/A,HR other line,19.0,0-30,California,3000.0,-1569405.0295837624
2025-04-01,HR,expense,N/A,other,Other,WeWork,E-202504-OT-044,8.47,8.02,0.45,True,1.056,0,N/A,HR other line,,,Wyoming,3000.0,-1569405.0295837624
2025-04-01,HR,expense,N/A,other,Other,Staples,E-202504-OT-067,8.38,7.74,0.64,True,1.083,0,N/A,HR other line,,,Oregon,3000.0,-1569405.0295837624
2025-04-01,HR,expense,N/A,other,Other,OfficeDepot,E-202504-OT-095,8.3,7.9,0.4,True,1.05,0,N/A,HR other line,15.0,0-30,Michigan,3000.0,-1569405.0295837624
2025-04-01,HR,expense,N/A,other,Other,Staples,E-202504-OT-019,7.43,6.98,0.45,True,1.065,0,N/A,HR other line,,,New Mexico,3000.0,-1569405.0295837624
2025-04-01,HR,expense,N/A,other,Other,UPS,E-202504-OT-027,6.71,6.25,0.46,True,1.074,0,N/A,HR other line,,,Colorado,3000.0,-1569405.0295837624
2025-04-01,HR,expense,N/A,other,Other,Staples,E-202504-OT-049,6.68,6.61,0.07,True,1.01,0,N/A,HR other line,,,California,3000.0,-1569405.0295837624
