month,department,line_type,product_line,category,subcategory,counterparty,invoice_id,amount,budget,variance,is_over_budget,spend_to_budget_ratio,headcount,role,notes,days_past_due,aging_bucket,state,dept_total_opex,company_ebitda
2025-04-01,Marketing,expense,N/A,other,Other,OfficeDepot,E-202504-OT-071,2375.31,2277.44,97.87,True,1.043,19,N/A,Marketing other line,28.0,0-30,California,268148.92,-1569405.0295837624
2025-04-01,Marketing,expense,N/A,other,Other,WeWork,E-202504-OT-062,1865.8,1764.28,101.52,True,1.058,19,N/A,Marketing other line,,,California,268148.92,-1569405.0295837624
2025-04-01,Marketing,expense,N/A,other,Other,WeWork,E-202504-OT-080,1627.73,1544.75,82.98,True,1.054,19,N/A,Marketing other line,,,Utah,268148.92,-1569405.0295837624
2025-04-01,Marketing,expense,N/A,other,Other,WeWork,E-202504-OT-008,1557.99,1496.68,61.31,True,1.041,19,N/A,Marketing other line,28.0,0-30,Rhode Island,268148.92,-1569405.0295837624
2025-04-01,Marketing,expense,N/A,other,Other,Staples,E-202504-OT-013,1529.9,1483.89,46.01,True,1.031,19,N/A,Marketing other line,,,Wyoming,268148.92,-1569405.0295837624
2025-04-01,Marketing,expense,N/A,other,Other,FedEx,E-202504-OT-078,1445.29,1408.84,36.45,True,1.026,19,N/A,Marketing other line,,,Michigan,268148.92,-1569405.0295837624
2025-04-01,Marketing,expense,N/A,other,Other,WeWork,E-202504-OT-032,1421.24,1326.1,95.14,True,1.072,19,N/A,Marketing other line,,,California,268148.92,-1569405.0295837624
2025-04-01,Marketing,expense,N/A,other,Other,Staples,E-202504-OT-025,1368.62,1220.75,147.87,True,1.121,19,N/A,Marketing other line,,,Texas,268148.92,-1569405.0295837624
2025-04-01,Marketing,expense,N/A,other,Other,FedEx,E-202504-OT-048,1203.81,1149.94,53.87,True,1.047,19,N/A,Marketing other line,,,California,268148.92,-1569405.0295837624
2025-04-01,Marketing,expense,N/A,other,Other,OfficeDepot,E-202504-OT-017,1183.1,1118.29,64.81,True,1.058,19,N/A,Marketing other line,40.0,31-60,Nevada,268148.92,-1569405.0295837624
2025-04-01,Marketing,expense,N/A,other,Other,UPS,E-202504-OT-033,1117.01,1029.97,87.04,True,1.085,19,N/A,Marketing other line,,,Ohio,268148.92,-1569405.0295837624
2025-04-01,Marketing,expense,N/A,other,Other,OfficeDepot,E-202504-OT-041,1043.32,999.2,44.12,True,1.044,19,N/A,Marketing other line,,,Alabama,268148.92,-1569405.0295837624
2025-04-01,Marketing,expense,N/A,other,Other,Staples,E-202504-OT-055,849.71,806.58,43.13,True,1.053,19,N/A,Marketing other line,,,Wyoming,268148.92,-1569405.0295837624
2025-04-01,Marketing,expense,N/A,other,Other,Staples,E-202504-OT-067,832.98,802.62,30.36,True,1.038,19,N/A,Marketing other line,2.0,0-30,Texas,268148.92,-1569405.0295837624
2025-04-01,Marketing,expense,N/A,other,Other,OfficeDepot,E-202504-OT-065,798.25,729.31,68.94,True,1.095,19,N/A,Marketing other line,8.0,0-30,Rhode Island,268148.92,-1569405.0295837624
2025-04-01,Marketing,expense,N/A,other,Other,Staples,E-202504-OT-037,792.33,779.06,13.27,True,1.017,19,N/A,Marketing other line,0.0,0-30,Oregon,268148.92,-1569405.0295837624
2025-04-01,Marketing,expense,N/A,other,Other,UPS,E-202504-OT-015,758.51,697.23,61.28,True,1.088,19,N/A,Marketing other line,,,New York,268148.92,-1569405.0295837624
2025-04-01,Marketing,expense,N/A,other,Other,Staples,E-202504-OT-031,743.47,720.68,22.79,True,1.032,19,N/A,Marketing other line,,,Massachusetts,268148.92,-1569405.0295837624
2025-04-01,Marketing,expense,N/A,other,Other,FedEx,E-202504-OT-012,728.54,693.81,34.73,True,1.05,19,N/A,Marketing other line,,,New York,268148.92,-1569405.0295837624
2025-04-01,Marketing,expense,N/A,other,Other,UPS,E-202504-OT-069,724.79,717.61,7.18,True,1.01,19,N/A,Marketing other line,36.0,31-60,Wisconsin,268148.92,-1569405.0295837624
2025-04-01,Marketing,expense,N/A,other,Other,Staples,E-202504-OT-001,705.45,662.43,43.02,True,1.065,19,N/A,Marketing other line,40.0,31-60,Minnesota,268148.92,-1569405.0295837624
2025-04-01,Marketing,expense,N/A,other,Other,UPS,E-202504-OT-063,704.13,651.74,52.39,True,1.08,19,N/A,Marketing other line,28.0,0-30,Florida,268148.92,-1569405.0295837624
2025-04-01,Marketing,expense,N/A,other,Other,OfficeDepot,E-202504-OT-029,692.85,678.63,14.22,True,1.021,19,N/A,Marketing other line,,,California,268148.92,-1569405.0295837624
2025-04-01,Marketing,expense,N/A,other,Other,WeWork,E-202504-OT-002,652.95,629.62,23.33,True,1.037,19,N/A,Marketing other line,8.0,0-30,New Mexico,268148.92,-1569405.0295837624
2025-04-01,Marketing,expense,N/A,other,Other,WeWork,E-202504-OT-056,634.48,617.17,17.31,True,1.028,19,N/A,Marketing other line,,,Texas,268148.92,-1569405.0295837624
2025-04-01,Marketing,expense,N/A,other,Other,WeWork,E-202504-OT-068,567.04,543.3,23.74,True,1.044,19,N/A,Marketing other line,15.0,0-30,Massachusetts,268148.92,-1569405.0295837624
2025-04-01,Marketing,expense,N/A,other,Other,LegalCo,E-202504-OT-058,513.91,493.62,20.29,True,1.041,19,N/A,Marketing other line,28.0,0-30,South Carolina,268148.92,-1569405.0295837624
2025-04-01,Marketing,expense,N/A,other,Other,UPS,E-202504-OT-081,478.56,450.73,27.83,True,1.062,19,N/A,Marketing other line,,,Minnesota,268148.92,-1569405.0295837624
2025-04-01,Marketing,expense,N/A,other,Other,UPS,E-202504-OT-051,477.22,434.12,43.1,True,1.099,19,N/A,Marketing other line,,,California,268148.92,-1569405.0295837624
2025-04-01,Marketing,expense,N/A,other,Other,WeWork,E-202504-OT-038,470.57,454.81,15.76,True,1.035,19,N/A,Marketing other line,10.0,0-30,Michigan,268148.92,-1569405.0295837624
2025-04-01,Marketing,expense,N/A,other,Other,LegalCo,E-202504-OT-010,440.57,435.77,4.8,True,1.011,19,N/A,Marketing other line,,,Colorado,268148.92,-1569405.0295837624
2025-04-01,Marketing,expense,N/A,other,Other,OfficeDepot,E-202504-OT-023,436.75,409.63,27.12,True,1.066,19,N/A,Marketing other line,20.0,0-30,Arizona,268148.92,-1569405.0295837624
2025-04-01,Marketing,expense,N/A,other,Other,LegalCo,E-202504-OT-004,424.6,402.13,22.47,True,1.056,19,N/A,Marketing other line,,,New Jersey,268148.92,-1569405.0295837624
2025-04-01,Marketing,expense,N/A,other,Other,OfficeDepot,E-202504-OT-011,418.54,399.51,19.03,True,1.048,19,N/A,Marketing other line,,,Michigan,268148.92,-1569405.0295837624
2025-04-01,Marketing,expense,N/A,other,Other,WeWork,E-202504-OT-020,417.96,389.23,28.73,True,1.074,19,N/A,Marketing other line,,,New Jersey,268148.92,-1569405.0295837624
2025-04-01,Marketing,expense,N/A,other,Other,WeWork,E-202504-OT-026,411.64,389.36,22.28,True,1.057,19,N/A,Marketing other line,40.0,31-60,New Jersey,268148.92,-1569405.0295837624
2025-04-01,Marketing,expense,N/A,other,Other,FedEx,E-202504-OT-066,403.02,386.63,16.39,True,1.042,19,N/A,Marketing other line,,,New York,268148.92,-1569405.0295837624
2025-04-01,Marketing,expense,N/A,other,Other,LegalCo,E-202504-OT-028,399.96,396.0,3.96,True,1.01,19,N/A,Marketing other line,,,Maryland,268148.92,-1569405.0295837624
2025-04-01,Marketing,expense,N/A,other,Other,LegalCo,E-202504-OT-034,364.33,338.08,26.25,True,1.078,19,N/A,Marketing other line,,,Indiana,268148.92,-1569405.0295837624
2025-04-01,Marketing,expense,N/A,other,Other,UPS,E-202504-OT-027,358.45,347.66,10.79,True,1.031,19,N/A,Marketing other line,21.0,0-30,Wyoming,268148.92,-1569405.0295837624
2025-04-01,Marketing,expense,N/A,other,Other,Staples,E-202504-OT-043,331.0,323.82,7.18,True,1.022,19,N/A,Marketing other line,29.0,0-30,Minnesota,268148.92,-1569405.0295837624
2025-04-01,Marketing,expense,N/A,other,Other,Staples,E-202504-OT-049,318.7,300.46,18.24,True,1.061,19,N/A,Marketing other line,,,Texas,268148.92,-1569405.0295837624
2025-04-01,Marketing,expense,N/A,other,Other,UPS,E-202504-OT-009,297.24,283.8,13.44,True,1.047,19,N/A,Marketing other line,,,New Mexico,268148.92,-1569405.0295837624
2025-04-01,Marketing,expense,N/A,other,Other,LegalCo,E-202504-OT-076,283.98,265.35,18.63,True,1.07,19,N/A,Marketing other line,,,Texas,268148.92,-1569405.0295837624
