month,department,line_type,product_line,category,subcategory,counterparty,invoice_id,amount,budget,variance,is_over_budget,spend_to_budget_ratio,headcount,role,notes,days_past_due,aging_bucket,state,dept_total_opex,company_ebitda
2025-07-01,Finance,expense,N/A,other,Other,OfficeDepot,E-202507-OT-029,519.89,497.81,22.08,True,1.044,4,N/A,Finance other line,,,New York,69300.21,-1713488.256070122
2025-07-01,Finance,expense,N/A,other,Other,WeWork,E-202507-OT-020,508.5,486.35,22.15,True,1.046,4,N/A,Finance other line,,,New Jersey,69300.21,-1713488.256070122
2025-07-01,Finance,expense,N/A,other,Other,FedEx,E-202507-OT-006,497.3,492.38,4.92,True,1.01,4,N/A,Finance other line,,,Maryland,69300.21,-1713488.256070122
2025-07-01,Finance,expense,N/A,other,Other,UPS,E-202507-OT-039,473.7,451.44,22.26,True,1.049,4,N/A,Finance other line,0.0,0-30,California,69300.21,-1713488.256070122
2025-07-01,Finance,expense,N/A,other,Other,FedEx,E-202507-OT-036,473.4,463.64,9.76,True,1.021,4,N/A,Finance other line,,,Texas,69300.21,-1713488.256070122
2025-07-01,Finance,expense,N/A,other,Other,Staples,E-202507-OT-055,388.82,379.53,9.29,True,1.024,4,N/A,Finance other line,3.0,0-30,Michigan,69300.21,-1713488.256070122
2025-07-01,Finance,expense,N/A,other,Other,Staples,E-202507-OT-085,377.14,365.64,11.5,True,1.031,4,N/A,Finance other line,0.0,0-30,Massachusetts,69300.21,-1713488.256070122
2025-07-01,Finance,expense,N/A,other,Other,LegalCo,E-202507-OT-022,358.37,348.7,9.67,True,1.028,4,N/A,Finance other line,41.0,31-60,Ohio,69300.21,-1713488.256070122
2025-07-01,Finance,expense,N/A,other,Other,OfficeDepot,E-202507-OT-071,338.76,316.15,22.61,True,1.072,4,N/A,Finance other line,16.0,0-30,New York,69300.21,-1713488.256070122
2025-07-01,Finance,expense,N/A,other,Other,WeWork,E-202507-OT-038,333.99,312.74,21.25,True,1.068,4,N/A,Finance other line,29.0,0-30,Utah,69300.21,-1713488.256070122
2025-07-01,Finance,expense,N/A,other,Other,LegalCo,E-202507-OT-046,333.11,318.01,15.1,True,1.047,4,N/A,Finance other line,,,California,69300.21,-1713488.256070122
2025-07-01,Finance,expense,N/A,other,Other,UPS,E-202507-OT-105,321.72,306.08,15.64,True,1.051,4,N/A,Finance other line,25.0,0-30,New Jersey,69300.21,-1713488.256070122
2025-07-01,Finance,expense,N/A,other,Other,OfficeDepot,E-202507-OT-065,316.64,306.22,10.42,True,1.034,4,N/A,Finance other line,,,California,69300.21,-1713488.256070122
