month,department,line_type,product_line,category,subcategory,counterparty,invoice_id,amount,budget,variance,is_over_budget,spend_to_budget_ratio,headcount,role,notes,days_past_due,aging_bucket,state,dept_total_opex,company_ebitda
2025-04-01,Finance,expense,N/A,other,Other,OfficeDepot,E-202504-OT-029,519.89,514.74,5.15,True,1.01,4,N/A,Finance other line,33.0,31-60,New York,69300.21,-1569405.0295837624
2025-04-01,Finance,expense,N/A,other,Other,WeWork,E-202504-OT-020,508.5,475.66,32.84,True,1.069,4,N/A,Finance other line,,,New Jersey,69300.21,-1569405.0295837624
2025-04-01,Finance,expense,N/A,other,Other,FedEx,E-202504-OT-006,497.3,467.61,29.69,True,1.063,4,N/A,Finance other line,,,Maryland,69300.21,-1569405.0295837624
2025-04-01,Finance,expense,N/A,other,Other,UPS,E-202504-OT-039,473.7,466.11,7.59,True,1.016,4,N/A,Finance other line,,,California,69300.21,-1569405.0295837624
2025-04-01,Finance,expense,N/A,other,Other,FedEx,E-202504-OT-036,473.4,446.19,27.21,True,1.061,4,N/A,Finance other line,13.0,0-30,Texas,69300.21,-1569405.0295837624
2025-04-01,Finance,expense,N/A,other,Other,Staples,E-202504-OT-055,388.82,364.36,24.46,True,1.067,4,N/A,Finance other line,,,Michigan,69300.21,-1569405.0295837624
2025-04-01,Finance,expense,N/A,other,Other,Staples,E-202504-OT-085,377.14,371.5,5.64,True,1.015,4,N/A,Finance other line,,,Massachusetts,69300.21,-1569405.0295837624
2025-04-01,Finance,expense,N/A,other,Other,LegalCo,E-202504-OT-022,358.37,344.95,13.42,True,1.039,4,N/A,Finance other line,,,Ohio,69300.21,-1569405.0295837624
2025-04-01,Finance,expense,N/A,other,Other,OfficeDepot,E-202504-OT-071,338.76,330.03,8.73,True,1.026,4,N/A,Finance other line,,,New York,69300.21,-1569405.0295837624
2025-04-01,Finance,expense,N/A,other,Other,WeWork,E-202504-OT-038,333.99,312.17,21.82,True,1.07,4,N/A,Finance other line,,,Utah,69300.21,-1569405.0295837624
2025-04-01,Finance,expense,N/A,other,Other,LegalCo,E-202504-OT-046,333.11,308.34,24.77,True,1.08,4,N/A,Finance other line,5.0,0-30,California,69300.21,-1569405.0295837624
2025-04-01,Finance,expense,N/A,other,Other,UPS,E-202504-OT-105,321.72,293.61,28.11,True,1.096,4,N/A,Finance other line,32.0,31-60,New Jersey,69300.21,-1569405.0295837624
2025-04-01,Finance,expense,N/A,other,Other,OfficeDepot,E-202504-OT-065,316.64,297.04,19.6,True,1.066,4,N/A,Finance other line,,,California,69300.21,-1569405.0295837624
2025-04-01,Finance,expense,N/A,other,Other,OfficeDepot,E-202504-OT-047,279.05,276.29,2.76,True,1.01,4,N/A,Finance other line,,,California,69300.21,-1569405.0295837624
2025-04-01,Finance,expense,N/A,other,Other,WeWork,E-202504-OT-044,260.95,246.08,14.87,True,1.06,4,N/A,Finance other line,,,Wyoming,69300.21,-1569405.0295837624
2025-04-01,Finance,expense,N/A,other,Other,Staples,E-202504-OT-067,258.2,250.09,8.11,True,1.032,4,N/A,Finance other line,,,Oregon,69300.21,-1569405.0295837624
2025-04-01,Finance,expense,N/A,other,Other,OfficeDepot,E-202504-OT-095,255.5,239.04,16.46,True,1.069,4,N/A,Finance other line,,,Michigan,69300.21,-1569405.0295837624
2025-04-01,Finance,expense,N/A,other,Other,Staples,E-202504-OT-019,228.89,226.62,2.27,True,1.01,4,N/A,Finance other line,,,New Mexico,69300.21,-1569405.0295837624
2025-04-01,Finance,expense,N/A,other,Other,UPS,E-202504-OT-027,206.6,199.99,6.61,True,1.033,4,N/A,Finance other line,,,Colorado,69300.21,-1569405.0295837624
2025-04-01,Finance,expense,N/A,other,Other,Staples,E-202504-OT-049,205.88,198.85,7.03,True,1.035,4,N/A,Finance other line,,,California,69300.21,-1569405.0295837624
2025-04-01,Finance,expense,N/A,other,Other,FedEx,E-202504-OT-084,201.09,195.1,5.99,True,1.031,4,N/A,Finance other line,,,Texas,69300.21,-1569405.0295837624
2025-04-01,Finance,expense,N/A,other,Other,FedEx,E-202504-OT-054,198.18,189.68,8.5,True,1.045,4,N/A,Finance other line,,,Oregon,69300.21,-1569405.0295837624
2025-04-01,Finance,expense,N/A,other,Other,WeWork,E-202504-OT-098,197.56,188.83,8.73,True,1.046,4,N/A,Finance other line,,,Minnesota,69300.21,-1569405.0295837624
2025-04-01,Finance,expense,N/A,other,Other,LegalCo,E-202504-OT-040,187.97,184.03,3.94,True,1.021,4,N/A,Finance other line,,,Arizona,69300.21,-1569405.0295837624
2025-04-01,Finance,expense,N/A,other,Other,FedEx,E-202504-OT-012,187.9,177.78,10.12,True,1.057,4,N/A,Finance other line,,,Massachusetts,69300.21,-1569405.0295837624
2025-04-01,Finance,expense,N/A,other,Other,LegalCo,E-202504-OT-016,183.56,173.51,10.05,True,1.058,4,N/A,Finance other line,9.0,0-30,Ohio,69300.21,-1569405.0295837624
2025-04-01,Finance,expense,N/A,other,Other,LegalCo,E-202504-OT-100,179.18,177.41,1.77,True,1.01,4,N/A,Finance other line,,,North Carolina,69300.21,-1569405.0295837624
2025-04-01,Finance,expense,N/A,other,Other,FedEx,E-202504-OT-066,177.02,163.23,13.79,True,1.084,4,N/A,Finance other line,16.0,0-30,Texas,69300.21,-1569405.0295837624
