month,department,line_type,product_line,category,subcategory,counterparty,invoice_id,amount,budget,variance,is_over_budget,spend_to_budget_ratio,headcount,role,notes,days_past_due,aging_bucket,state,dept_total_opex,company_ebitda
2025-05-01,Sales,expense,N/A,other,Other,OfficeDepot,E-202505-OT-071,2061.77,2041.36,20.41,True,1.01,23,N/A,Sales other line,15.0,0-30,Montana,349129.12,-1620841.7664982416
2025-05-01,Sales,expense,N/A,other,Other,WeWork,E-202505-OT-062,1619.51,1530.56,88.95,True,1.058,23,N/A,Sales other line,,,California,349129.12,-1620841.7664982416
2025-05-01,Sales,expense,N/A,other,Other,WeWork,E-202505-OT-080,1412.87,1313.13,99.74,True,1.076,23,N/A,Sales other line,,,Alabama,349129.12,-1620841.7664982416
2025-05-01,Sales,expense,N/A,other,Other,WeWork,E-202505-OT-008,1352.33,1327.99,24.34,True,1.018,23,N/A,Sales other line,22.0,0-30,Maryland,349129.12,-1620841.7664982416
2025-05-01,Sales,expense,N/A,other,Other,Staples,E-202505-OT-013,1327.95,1291.69,36.26,True,1.028,23,N/A,Sales other line,,,Ohio,349129.12,-1620841.7664982416
2025-05-01,Sales,expense,N/A,other,Other,FedEx,E-202505-OT-078,1254.51,1175.02,79.49,True,1.068,23,N/A,Sales other line,,,California,349129.12,-1620841.7664982416
2025-05-01,Sales,expense,N/A,other,Other,WeWork,E-202505-OT-032,1233.63,1194.56,39.07,True,1.033,23,N/A,Sales other line,,,Virginia,349129.12,-1620841.7664982416
2025-05-01,Sales,expense,N/A,other,Other,Staples,E-202505-OT-025,1187.96,1110.28,77.68,True,1.07,23,N/A,Sales other line,29.0,0-30,New York,349129.12,-1620841.7664982416
2025-05-01,Sales,expense,N/A,other,Other,FedEx,E-202505-OT-048,1044.9,1008.69,36.21,True,1.036,23,N/A,Sales other line,29.0,0-30,Massachusetts,349129.12,-1620841.7664982416
2025-05-01,Sales,expense,N/A,other,Other,OfficeDepot,E-202505-OT-017,1026.93,975.64,51.29,True,1.053,23,N/A,Sales other line,,,Oregon,349129.12,-1620841.7664982416
2025-05-01,Sales,expense,N/A,other,Other,UPS,E-202505-OT-033,969.56,959.96,9.6,True,1.01,23,N/A,Sales other line,,,New York,349129.12,-1620841.7664982416
2025-05-01,Sales,expense,N/A,other,Other,OfficeDepot,E-202505-OT-041,905.6,872.28,33.32,True,1.038,23,N/A,Sales other line,,,Illinois,349129.12,-1620841.7664982416
2025-05-01,Sales,expense,N/A,other,Other,Staples,E-202505-OT-055,737.54,730.24,7.3,True,1.01,23,N/A,Sales other line,,,Idaho,349129.12,-1620841.7664982416
