month,department,line_type,product_line,category,subcategory,counterparty,invoice_id,amount,budget,variance,is_over_budget,spend_to_budget_ratio,headcount,role,notes,days_past_due,aging_bucket,state,dept_total_opex,company_ebitda
2025-01-01,Marketing,expense,N/A,other,Other,OfficeDepot,E-202501-OT-071,2375.31,2351.79,23.52,True,1.01,19,N/A,Marketing other line,,,California,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,WeWork,E-202501-OT-062,1865.8,1769.79,96.01,True,1.054,19,N/A,Marketing other line,9.0,0-30,California,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,WeWork,E-202501-OT-080,1627.73,1531.99,95.74,True,1.062,19,N/A,Marketing other line,,,Utah,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,WeWork,E-202501-OT-008,1557.99,1492.88,65.11,True,1.044,19,N/A,Marketing other line,,,Rhode Island,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,Staples,E-202501-OT-013,1529.9,1447.6,82.3,True,1.057,19,N/A,Marketing other line,36.0,31-60,Wyoming,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,FedEx,E-202501-OT-078,1445.29,1398.32,46.97,True,1.034,19,N/A,Marketing other line,,,Michigan,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,WeWork,E-202501-OT-032,1421.24,1407.17,14.07,True,1.01,19,N/A,Marketing other line,,,California,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,Staples,E-202501-OT-025,1368.62,1320.04,48.58,True,1.037,19,N/A,Marketing other line,,,Texas,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,FedEx,E-202501-OT-048,1203.81,1157.92,45.89,True,1.04,19,N/A,Marketing other line,10.0,0-30,California,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,OfficeDepot,E-202501-OT-017,1183.1,1135.57,47.53,True,1.042,19,N/A,Marketing other line,25.0,0-30,Nevada,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,UPS,E-202501-OT-033,1117.01,1054.23,62.78,True,1.06,19,N/A,Marketing other line,,,Ohio,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,OfficeDepot,E-202501-OT-041,1043.32,1022.99,20.33,True,1.02,19,N/A,Marketing other line,,,Alabama,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,Staples,E-202501-OT-055,849.71,822.8,26.91,True,1.033,19,N/A,Marketing other line,,,Wyoming,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,Staples,E-202501-OT-067,832.98,798.75,34.23,True,1.043,19,N/A,Marketing other line,,,Texas,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,OfficeDepot,E-202501-OT-065,798.25,724.69,73.56,True,1.102,19,N/A,Marketing other line,20.0,0-30,Rhode Island,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,Staples,E-202501-OT-037,792.33,780.84,11.49,True,1.015,19,N/A,Marketing other line,,,Oregon,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,UPS,E-202501-OT-015,758.51,740.13,18.38,True,1.025,19,N/A,Marketing other line,,,New York,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,Staples,E-202501-OT-031,743.47,676.82,66.65,True,1.098,19,N/A,Marketing other line,,,Massachusetts,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,FedEx,E-202501-OT-012,728.54,661.76,66.78,True,1.101,19,N/A,Marketing other line,,,New York,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,UPS,E-202501-OT-069,724.79,689.4,35.39,True,1.051,19,N/A,Marketing other line,,,Wisconsin,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,Staples,E-202501-OT-001,705.45,669.25,36.2,True,1.054,19,N/A,Marketing other line,22.0,0-30,Minnesota,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,UPS,E-202501-OT-063,704.13,677.37,26.76,True,1.04,19,N/A,Marketing other line,,,Florida,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,OfficeDepot,E-202501-OT-029,692.85,662.73,30.12,True,1.045,19,N/A,Marketing other line,19.0,0-30,California,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,WeWork,E-202501-OT-002,652.95,646.49,6.46,True,1.01,19,N/A,Marketing other line,,,New Mexico,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,WeWork,E-202501-OT-056,634.48,600.43,34.05,True,1.057,19,N/A,Marketing other line,,,Texas,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,WeWork,E-202501-OT-068,567.04,524.75,42.29,True,1.081,19,N/A,Marketing other line,,,Massachusetts,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,LegalCo,E-202501-OT-058,513.91,472.35,41.56,True,1.088,19,N/A,Marketing other line,12.0,0-30,South Carolina,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,UPS,E-202501-OT-081,478.56,473.82,4.74,True,1.01,19,N/A,Marketing other line,40.0,31-60,Minnesota,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,UPS,E-202501-OT-051,477.22,461.44,15.78,True,1.034,19,N/A,Marketing other line,,,California,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,WeWork,E-202501-OT-038,470.57,417.85,52.72,True,1.126,19,N/A,Marketing other line,,,Michigan,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,LegalCo,E-202501-OT-010,440.57,419.55,21.02,True,1.05,19,N/A,Marketing other line,,,Colorado,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,OfficeDepot,E-202501-OT-023,436.75,418.84,17.91,True,1.043,19,N/A,Marketing other line,,,Arizona,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,LegalCo,E-202501-OT-004,424.6,396.48,28.12,True,1.071,19,N/A,Marketing other line,,,New Jersey,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,OfficeDepot,E-202501-OT-011,418.54,392.85,25.69,True,1.065,19,N/A,Marketing other line,,,Michigan,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,WeWork,E-202501-OT-020,417.96,413.82,4.14,True,1.01,19,N/A,Marketing other line,,,New Jersey,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,WeWork,E-202501-OT-026,411.64,407.42,4.22,True,1.01,19,N/A,Marketing other line,,,New Jersey,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,FedEx,E-202501-OT-066,403.02,382.57,20.45,True,1.053,19,N/A,Marketing other line,,,New York,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,LegalCo,E-202501-OT-028,399.96,396.0,3.96,True,1.01,19,N/A,Marketing other line,,,Maryland,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,LegalCo,E-202501-OT-034,364.33,360.72,3.61,True,1.01,19,N/A,Marketing other line,,,Indiana,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,UPS,E-202501-OT-027,358.45,340.21,18.24,True,1.054,19,N/A,Marketing other line,29.0,0-30,Wyoming,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,Staples,E-202501-OT-043,331.0,323.52,7.48,True,1.023,19,N/A,Marketing other line,,,Minnesota,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,Staples,E-202501-OT-049,318.7,315.3,3.4,True,1.011,19,N/A,Marketing other line,,,Texas,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,UPS,E-202501-OT-009,297.24,272.34,24.9,True,1.091,19,N/A,Marketing other line,12.0,0-30,New Mexico,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,LegalCo,E-202501-OT-076,283.98,269.21,14.77,True,1.055,19,N/A,Marketing other line,,,Texas,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,Staples,E-202501-OT-079,280.52,277.74,2.78,True,1.01,19,N/A,Marketing other line,,,New Jersey,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,WeWork,E-202501-OT-050,279.55,269.05,10.5,True,1.039,19,N/A,Marketing other line,,,Oregon,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,UPS,E-202501-OT-057,279.14,257.34,21.8,True,1.085,19,N/A,Marketing other line,,,Missouri,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,Staples,E-202501-OT-073,273.87,258.57,15.3,True,1.059,19,N/A,Marketing other line,,,Texas,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,OfficeDepot,E-202501-OT-059,272.99,267.2,5.79,True,1.022,19,N/A,Marketing other line,9.0,0-30,Colorado,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,OfficeDepot,E-202501-OT-077,265.52,254.23,11.29,True,1.044,19,N/A,Marketing other line,18.0,0-30,Utah,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,WeWork,E-202501-OT-014,237.76,230.8,6.96,True,1.03,19,N/A,Marketing other line,,,California,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,LegalCo,E-202501-OT-016,236.72,234.38,2.34,True,1.01,19,N/A,Marketing other line,28.0,0-30,Kansas,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,LegalCo,E-202501-OT-052,234.14,226.35,7.79,True,1.034,19,N/A,Marketing other line,12.0,0-30,Virginia,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,UPS,E-202501-OT-045,229.01,217.05,11.96,True,1.055,19,N/A,Marketing other line,0.0,0-30,New York,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,LegalCo,E-202501-OT-064,228.6,221.82,6.78,True,1.031,19,N/A,Marketing other line,,,Alabama,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,OfficeDepot,E-202501-OT-053,223.67,210.52,13.15,True,1.062,19,N/A,Marketing other line,,,New York,268148.92,-1625844.3400619922
2025-01-01,Marketing,expense,N/A,other,Other,Staples,E-202501-OT-007,216.44,211.14,5.3,True,1.025,19,N/A,Marketing other line,,,Massachusetts,268148.92,-1625844.3400619922
