month,department,line_type,product_line,category,subcategory,counterparty,invoice_id,amount,budget,variance,is_over_budget,spend_to_budget_ratio,headcount,role,notes,days_past_due,aging_bucket,state,dept_total_opex,company_ebitda
2025-05-01,Product,expense,N/A,other,Other,OfficeDepot,E-202505-OT-071,2449.03,2321.09,127.94,True,1.055,15,N/A,Product other line,,,Colorado,276470.67,-1620841.7664982416
2025-05-01,Product,expense,N/A,other,Other,WeWork,E-202505-OT-062,1923.71,1904.66,19.05,True,1.01,15,N/A,Product other line,,,Oregon,276470.67,-1620841.7664982416
2025-05-01,Product,expense,N/A,other,Other,WeWork,E-202505-OT-080,1678.25,1634.69,43.56,True,1.027,15,N/A,Product other line,40.0,31-60,Massachusetts,276470.67,-1620841.7664982416
2025-05-01,Product,expense,N/A,other,Other,WeWork,E-202505-OT-008,1606.34,1544.6,61.74,True,1.04,15,N/A,Product other line,,,Utah,276470.67,-1620841.7664982416
2025-05-01,Product,expense,N/A,other,Other,Staples,E-202505-OT-013,1577.38,1535.09,42.29,True,1.028,15,N/A,Product other line,,,Minnesota,276470.67,-1620841.7664982416
2025-05-01,Product,expense,N/A,other,Other,FedEx,E-202505-OT-078,1490.14,1411.77,78.37,True,1.056,15,N/A,Product other line,32.0,31-60,New York,276470.67,-1620841.7664982416
2025-05-01,Product,expense,N/A,other,Other,WeWork,E-202505-OT-032,1465.34,1340.48,124.86,True,1.093,15,N/A,Product other line,56.0,31-60,New Jersey,276470.67,-1620841.7664982416
2025-05-01,Product,expense,N/A,other,Other,Staples,E-202505-OT-025,1411.1,1340.83,70.27,True,1.052,15,N/A,Product other line,,,Wyoming,276470.67,-1620841.7664982416
2025-05-01,Product,expense,N/A,other,Other,FedEx,E-202505-OT-048,1241.17,1228.88,12.29,True,1.01,15,N/A,Product other line,,,Tennessee,276470.67,-1620841.7664982416
2025-05-01,Product,expense,N/A,other,Other,OfficeDepot,E-202505-OT-017,1219.82,1194.24,25.58,True,1.021,15,N/A,Product other line,,,Ohio,276470.67,-1620841.7664982416
2025-05-01,Product,expense,N/A,other,Other,UPS,E-202505-OT-033,1151.68,1049.36,102.32,True,1.098,15,N/A,Product other line,,,Utah,276470.67,-1620841.7664982416
2025-05-01,Product,expense,N/A,other,Other,OfficeDepot,E-202505-OT-041,1075.7,989.22,86.48,True,1.087,15,N/A,Product other line,,,California,276470.67,-1620841.7664982416
2025-05-01,Product,expense,N/A,other,Other,Staples,E-202505-OT-055,876.08,829.58,46.5,True,1.056,15,N/A,Product other line,,,Minnesota,276470.67,-1620841.7664982416
2025-05-01,Product,expense,N/A,other,Other,Staples,E-202505-OT-067,858.84,850.34,8.5,True,1.01,15,N/A,Product other line,,,Wyoming,276470.67,-1620841.7664982416
2025-05-01,Product,expense,N/A,other,Other,OfficeDepot,E-202505-OT-065,823.02,814.87,8.15,True,1.01,15,N/A,Product other line,26.0,0-30,New York,276470.67,-1620841.7664982416
2025-05-01,Product,expense,N/A,other,Other,Staples,E-202505-OT-037,816.92,791.7,25.22,True,1.032,15,N/A,Product other line,,,Texas,276470.67,-1620841.7664982416
2025-05-01,Product,expense,N/A,other,Other,UPS,E-202505-OT-015,782.05,720.85,61.2,True,1.085,15,N/A,Product other line,40.0,31-60,New Jersey,276470.67,-1620841.7664982416
2025-05-01,Product,expense,N/A,other,Other,Staples,E-202505-OT-031,766.54,745.34,21.2,True,1.028,15,N/A,Product other line,,,Texas,276470.67,-1620841.7664982416
2025-05-01,Product,expense,N/A,other,Other,FedEx,E-202505-OT-012,751.15,725.92,25.23,True,1.035,15,N/A,Product other line,,,Kansas,276470.67,-1620841.7664982416
2025-05-01,Product,expense,N/A,other,Other,UPS,E-202505-OT-069,747.28,738.46,8.82,True,1.012,15,N/A,Product other line,22.0,0-30,Missouri,276470.67,-1620841.7664982416
2025-05-01,Product,expense,N/A,other,Other,Staples,E-202505-OT-001,727.34,682.34,45.0,True,1.066,15,N/A,Product other line,,,Maryland,276470.67,-1620841.7664982416
2025-05-01,Product,expense,N/A,other,Other,UPS,E-202505-OT-063,725.98,670.78,55.2,True,1.082,15,N/A,Product other line,28.0,0-30,California,276470.67,-1620841.7664982416
2025-05-01,Product,expense,N/A,other,Other,OfficeDepot,E-202505-OT-029,714.35,671.13,43.22,True,1.064,15,N/A,Product other line,,,Nevada,276470.67,-1620841.7664982416
2025-05-01,Product,expense,N/A,other,Other,WeWork,E-202505-OT-002,673.22,648.31,24.91,True,1.038,15,N/A,Product other line,,,Massachusetts,276470.67,-1620841.7664982416
2025-05-01,Product,expense,N/A,other,Other,WeWork,E-202505-OT-056,654.17,599.49,54.68,True,1.091,15,N/A,Product other line,,,Missouri,276470.67,-1620841.7664982416
2025-05-01,Product,expense,N/A,other,Other,WeWork,E-202505-OT-068,584.63,546.86,37.77,True,1.069,15,N/A,Product other line,,,Texas,276470.67,-1620841.7664982416
2025-05-01,Product,expense,N/A,other,Other,LegalCo,E-202505-OT-058,529.86,489.34,40.52,True,1.083,15,N/A,Product other line,,,California,276470.67,-1620841.7664982416
2025-05-01,Product,expense,N/A,other,Other,UPS,E-202505-OT-081,493.41,483.17,10.24,True,1.021,15,N/A,Product other line,54.0,31-60,Wisconsin,276470.67,-1620841.7664982416
2025-05-01,Product,expense,N/A,other,Other,UPS,E-202505-OT-051,492.03,475.98,16.05,True,1.034,15,N/A,Product other line,,,Indiana,276470.67,-1620841.7664982416
2025-05-01,Product,expense,N/A,other,Other,WeWork,E-202505-OT-038,485.17,429.44,55.73,True,1.13,15,N/A,Product other line,,,New Jersey,276470.67,-1620841.7664982416
2025-05-01,Product,expense,N/A,other,Other,LegalCo,E-202505-OT-010,454.25,435.21,19.04,True,1.044,15,N/A,Product other line,,,Maine,276470.67,-1620841.7664982416
2025-05-01,Product,expense,N/A,other,Other,OfficeDepot,E-202505-OT-023,450.3,412.68,37.62,True,1.091,15,N/A,Product other line,,,Michigan,276470.67,-1620841.7664982416
2025-05-01,Product,expense,N/A,other,Other,LegalCo,E-202505-OT-004,437.78,425.65,12.13,True,1.028,15,N/A,Product other line,29.0,0-30,Colorado,276470.67,-1620841.7664982416
2025-05-01,Product,expense,N/A,other,Other,OfficeDepot,E-202505-OT-011,431.53,399.3,32.23,True,1.081,15,N/A,Product other line,,,Ohio,276470.67,-1620841.7664982416
2025-05-01,Product,expense,N/A,other,Other,WeWork,E-202505-OT-020,430.94,396.84,34.1,True,1.086,15,N/A,Product other line,12.0,0-30,Rhode Island,276470.67,-1620841.7664982416
2025-05-01,Product,expense,N/A,other,Other,WeWork,E-202505-OT-026,424.42,404.43,19.99,True,1.049,15,N/A,Product other line,,,California,276470.67,-1620841.7664982416
2025-05-01,Product,expense,N/A,other,Other,FedEx,E-202505-OT-066,415.53,385.96,29.57,True,1.077,15,N/A,Product other line,0.0,0-30,New York,276470.67,-1620841.7664982416
