month,department,line_type,product_line,category,subcategory,counterparty,invoice_id,amount,budget,variance,is_over_budget,spend_to_budget_ratio,headcount,role,notes,days_past_due,aging_bucket,state,dept_total_opex,company_ebitda
2025-01-01,HR,expense,N/A,other,Other,OfficeDepot,E-202501-OT-029,16.88,16.52,0.36,True,1.022,0,N/A,HR other line,,,New York,3000.0,-1625844.3400619922
2025-01-01,HR,expense,N/A,other,Other,WeWork,E-202501-OT-020,16.51,15.23,1.28,True,1.084,0,N/A,HR other line,16.0,0-30,New Jersey,3000.0,-1625844.3400619922
2025-01-01,HR,expense,N/A,other,Other,FedEx,E-202501-OT-006,16.15,15.36,0.79,True,1.052,0,N/A,HR other line,,,Maryland,3000.0,-1625844.3400619922
2025-01-01,HR,expense,N/A,other,Other,UPS,E-202501-OT-039,15.38,14.56,0.82,True,1.056,0,N/A,HR other line,,,California,3000.0,-1625844.3400619922
2025-01-01,HR,expense,N/A,other,Other,FedEx,E-202501-OT-036,15.37,14.97,0.4,True,1.027,0,N/A,HR other line,26.0,0-30,Texas,3000.0,-1625844.3400619922
2025-01-01,HR,expense,N/A,other,Other,Staples,E-202501-OT-055,12.62,11.38,1.24,True,1.109,0,N/A,HR other line,,,Michigan,3000.0,-1625844.3400619922
2025-01-01,HR,expense,N/A,other,Other,Staples,E-202501-OT-085,12.24,11.84,0.4,True,1.034,0,N/A,HR other line,,,Massachusetts,3000.0,-1625844.3400619922
2025-01-01,HR,expense,N/A,other,Other,LegalCo,E-202501-OT-022,11.64,11.07,0.57,True,1.051,0,N/A,HR other line,,,Ohio,3000.0,-1625844.3400619922
2025-01-01,HR,expense,N/A,other,Other,OfficeDepot,E-202501-OT-071,11.0,10.89,0.11,True,1.01,0,N/A,HR other line,,,New York,3000.0,-1625844.3400619922
2025-01-01,HR,expense,N/A,other,Other,WeWork,E-202501-OT-038,10.84,10.01,0.83,True,1.083,0,N/A,HR other line,,,Utah,3000.0,-1625844.3400619922
2025-01-01,HR,expense,N/A,other,Other,LegalCo,E-202501-OT-046,10.82,10.06,0.76,True,1.076,0,N/A,HR other line,,,California,3000.0,-1625844.3400619922
2025-01-01,HR,expense,N/A,other,Other,UPS,E-202501-OT-105,10.45,9.42,1.03,True,1.11,0,N/A,HR other line,,,New Jersey,3000.0,-1625844.3400619922
