month,department,line_type,product_line,category,subcategory,counterparty,invoice_id,amount,budget,variance,is_over_budget,spend_to_budget_ratio,headcount,role,notes,days_past_due,aging_bucket,state,dept_total_opex,company_ebitda
2025-06-01,Customer Success,expense,N/A,other,Other,Staples,E-202506-OT-067,7218.46,7011.98,206.48,True,1.029,54,N/A,Customer Success other line,17.0,0-30,Massachusetts,707164.78,-2149278.1744000004
2025-06-01,Customer Success,expense,N/A,other,Other,LegalCo,E-202506-OT-046,3503.21,3375.38,127.83,True,1.038,54,N/A,Customer Success other line,,,California,707164.78,-2149278.1744000004
2025-06-01,Customer Success,expense,N/A,other,Other,LegalCo,E-202506-OT-070,3485.52,3451.01,34.51,True,1.01,54,N/A,Customer Success other line,,,Florida,707164.78,-2149278.1744000004
2025-06-01,Customer Success,expense,N/A,other,Other,WeWork,E-202506-OT-014,3135.68,3027.27,108.41,True,1.036,54,N/A,Customer Success other line,,,Indiana,707164.78,-2149278.1744000004
2025-06-01,Customer Success,expense,N/A,other,Other,FedEx,E-202506-OT-018,2872.14,2843.7,28.44,True,1.01,54,N/A,Customer Success other line,14.0,0-30,Minnesota,707164.78,-2149278.1744000004
2025-06-01,Customer Success,expense,N/A,other,Other,FedEx,E-202506-OT-030,2680.55,2486.66,193.89,True,1.078,54,N/A,Customer Success other line,,,Wyoming,707164.78,-2149278.1744000004
2025-06-01,Customer Success,expense,N/A,other,Other,LegalCo,E-202506-OT-004,2431.08,2312.86,118.22,True,1.051,54,N/A,Customer Success other line,,,California,707164.78,-2149278.1744000004
2025-06-01,Customer Success,expense,N/A,other,Other,LegalCo,E-202506-OT-016,2390.53,2169.32,221.21,True,1.102,54,N/A,Customer Success other line,,,Alabama,707164.78,-2149278.1744000004
2025-06-01,Customer Success,expense,N/A,other,Other,UPS,E-202506-OT-015,2288.61,2217.82,70.79,True,1.032,54,N/A,Customer Success other line,16.0,0-30,Washington,707164.78,-2149278.1744000004
2025-06-01,Customer Success,expense,N/A,other,Other,UPS,E-202506-OT-045,2265.15,2099.57,165.58,True,1.079,54,N/A,Customer Success other line,49.0,31-60,Virginia,707164.78,-2149278.1744000004
2025-06-01,Customer Success,expense,N/A,other,Other,UPS,E-202506-OT-093,2260.35,2237.97,22.38,True,1.01,54,N/A,Customer Success other line,39.0,31-60,North Carolina,707164.78,-2149278.1744000004
2025-06-01,Customer Success,expense,N/A,other,Other,UPS,E-202506-OT-087,2152.37,2036.48,115.89,True,1.057,54,N/A,Customer Success other line,0.0,0-30,Michigan,707164.78,-2149278.1744000004
2025-06-01,Customer Success,expense,N/A,other,Other,WeWork,E-202506-OT-080,2140.13,1963.61,176.52,True,1.09,54,N/A,Customer Success other line,,,California,707164.78,-2149278.1744000004
2025-06-01,Customer Success,expense,N/A,other,Other,UPS,E-202506-OT-075,2084.45,1989.37,95.08,True,1.048,54,N/A,Customer Success other line,59.0,31-60,Alabama,707164.78,-2149278.1744000004
2025-06-01,Customer Success,expense,N/A,other,Other,LegalCo,E-202506-OT-058,1992.34,1858.86,133.48,True,1.072,54,N/A,Customer Success other line,,,North Carolina,707164.78,-2149278.1744000004
2025-06-01,Customer Success,expense,N/A,other,Other,WeWork,E-202506-OT-002,1930.53,1827.63,102.9,True,1.056,54,N/A,Customer Success other line,,,Wyoming,707164.78,-2149278.1744000004
2025-06-01,Customer Success,expense,N/A,other,Other,OfficeDepot,E-202506-OT-071,1910.83,1757.18,153.65,True,1.087,54,N/A,Customer Success other line,,,Texas,707164.78,-2149278.1744000004
2025-06-01,Customer Success,expense,N/A,other,Other,FedEx,E-202506-OT-090,1827.28,1799.95,27.33,True,1.015,54,N/A,Customer Success other line,,,Florida,707164.78,-2149278.1744000004
2025-06-01,Customer Success,expense,N/A,other,Other,LegalCo,E-202506-OT-028,1760.76,1659.99,100.77,True,1.061,54,N/A,Customer Success other line,2.0,0-30,New York,707164.78,-2149278.1744000004
2025-06-01,Customer Success,expense,N/A,other,Other,FedEx,E-202506-OT-054,1686.75,1588.87,97.88,True,1.062,54,N/A,Customer Success other line,,,New Jersey,707164.78,-2149278.1744000004
2025-06-01,Customer Success,expense,N/A,other,Other,FedEx,E-202506-OT-072,1646.42,1615.79,30.63,True,1.019,54,N/A,Customer Success other line,,,Tennessee,707164.78,-2149278.1744000004
